,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
310,PM-Peak,3,Peak,PM,4,NB,4NB,3.3,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.632,0.592,9056.796645988137,794.4011180039538,9851.197763992091,10105.4,11735.2,1.3,1.3335454545454546,11440.0,295.2000000000007,0.9748449110368804,1114.86,6988.904248469561,699.0729838434794,8669.05403231304,7.724999834749654,23.1749936188507,0.138181244690069,0.1362173361655961,79.44810160945478,238.34424429972628,19.208486208766875,62.91271242647542,3.9680745946473697,3.1472176665629834,10.307943991423517,-7.1607263248605335,5.235560793996462,2080.595488073235,5861.341157914902,95.22585964449355,699.1752583594603,2175.8213477177287,6560.516416274362,19681.54924882309,2366.273067006716,7958.866932993284,25.492499454673855,76.4774789422073,8.401176185871645,60322.213020819174,180966.6390624575,6241.7864642197055,285.6775789334807,6527.464043153186,29553.593291976274
311,PM-Late,3,OP,NT,4,NB,4NB,3.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,5008.1,370.0,5378.1,5378.1,6118.1,1.3,0.7647625,6118.1,0.0,1.0,600.972,3878.2726400000006,325.6,4732.728,1.3599922847247692,4.075224292141674,0.11189965076848084,0.11194073757385894,95.86027744403512,287.24584372949687,63.2109491255405,69.90243527977205,1.8752041659948653,2.8325193422452344,3.1323687231267616,-0.29984938088152724,0.2126581061887331,1034.9493540009544,3372.1786459990462,36.44790415404847,333.5520958459515,1071.3972581550029,3705.7307418449977,11117.192225534993,1144.2930664630999,4372.8349335369,4.487974539591738,13.448240164067522,1.4523618658573152,5134.986519063758,15404.959557191276,3104.848062002863,109.34371246214542,3214.1917744650086,16134.300000000001
312,Night,8,OP,NT,4,SB,4SB,3.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2430.4,385.5,2815.9,2815.9,3586.9,1.3,0.4483625,3586.9,0.0,1.0,291.648,1882.10176,339.24,2477.992,0.5770032796806912,23.172105930146856,0.1667858192448198,0.0012479307750669375,80.99338854264056,3252.6459468136964,69.69868171396891,69.99758303319236,1.1782919199988169,2.8286690971331083,2.8407997846007627,-0.012130687467654333,0.00855984922053397,605.5558839437173,1533.1961160562828,0.42334803613370786,385.0766519638663,605.979231979851,1918.2727680201492,15346.182144161194,606.8259280521185,2688.4260719478816,1.9041108229462809,76.46794956948462,0.5927886264855012,1185.4180687934468,9483.344550347574,4844.447071549738,3.386784289069663,4847.833855838808,22527.2
313,AM-Early,1,OP,AM,4,SB,4SB,3.3,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.479,0.715,6599.6,523.8,7123.400000000001,7123.400000000001,8171.0,1.3,0.9285227272727272,8171.0,0.0,1.0,791.952,5110.73024,460.94399999999996,6268.592000000001,1.9712793533793216,5.900149117443439,0.10453280979285277,0.10461519777573845,85.13808488885272,254.8230394422079,51.50320458750047,69.56750541087814,2.1874433857431796,2.8461563891155297,3.8444209750795477,-0.998264585964018,0.7110946825556835,1326.1909920805008,4481.457007919499,48.221747723539984,475.57825227646,1374.4127398040407,4957.035260195959,4957.035260195959,1470.8562352511208,5908.191764748879,6.505221866151761,19.470492087563347,2.109125111872768,9566.06779787523,9566.06779787523,1326.1909920805008,48.221747723539984,1374.4127398040407,7123.400000000001
314,AM-Peak,2,Peak,AM,4,SB,4SB,3.3,70,9600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2727272727272727,0.2727272727272727,3.479,0.715,7584.0,610.0,8194.0,8194.0,9414.0,1.3,0.980625,9414.0,0.0,1.0,910.0799999999999,5873.0496,536.8,7210.72,3.067229923991797,9.162095811783027,0.0981802050710208,0.09833295483108989,87.60130659246188,261.67310052614835,46.14394773351399,69.16665471065323,3.4408617399167576,2.862651097241855,4.29092025553319,-1.428269158291335,1.0236441788732327,1486.6972141202768,5187.222785879723,52.78513015332905,557.2148698466709,1539.4823442736058,5744.437655726394,11488.875311452788,1645.052604580264,6858.867395419737,10.12185874917293,30.23491617888399,3.276208149920037,16644.09318979173,33288.18637958346,2973.3944282405537,105.5702603066581,3078.9646885472116,16388.0
315,AM-Shoulder,1,OP,AM,4,SB,4SB,3.3,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.479,0.715,6678.7,964.8,7643.5,7643.5,9573.099999999999,1.3,1.0878522727272726,9573.099999999999,0.0,1.0,801.444,5171.98528,849.024,6726.28,3.550132592859401,10.618738023380294,0.10605376138180939,0.10616516936181397,83.95219935020921,251.10792007586699,36.44828782248667,69.24518953638864,2.7213968996348794,2.859404405210707,5.432353941132029,-2.5729495359213224,1.8226477587924204,1349.9524927553507,4527.303507244649,90.13677675224474,874.6632232477552,1440.0892695075954,5401.966730492404,5401.966730492404,1620.3628230120848,7151.293176987915,11.715437556436024,35.04183547715497,3.9925644081165363,18973.84223442367,18973.84223442367,1349.9524927553507,90.13677675224474,1440.0892695075954,7643.5
316,MD,5,OP,MD,4,SB,4SB,3.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.482,0.708,8179.864990072799,740.0450033090668,8919.909993381865,9719.699999999999,11332.5,1.3,1.4165625,10400.0,932.5,0.9177145378336642,1069.5959999999998,6257.036711264063,651.2396029119789,7849.520794176042,5.30197221672898,18.27432280598265,0.22410226556660628,0.16905393639684096,66.73156635297862,230.00388063812392,19.37271469436461,52.09413187025801,1.7776708126513188,3.8008119703986027,10.220560366668531,-6.419748396269928,5.174392256667972,2471.812102727704,4638.456887345095,110.09461840978564,629.9503848992812,2581.9067211374895,5268.407272244376,26342.03636122188,2802.095957957061,6528.308042042939,17.49650831520563,60.30526525974274,5.855123876434423,49887.36617587347,249436.83087936734,12359.06051363852,550.4730920489282,12909.533605687448,44599.549966909326
317,PM-Shoulder,1,OP,PM,4,SB,4SB,3.3,70,6400.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.36,0.36,3.632,0.592,7053.4486626617145,422.18377911276184,7475.632441774476,10813.7,12035.1,1.3,1.880484375,8320.0,3715.1000000000004,0.6913112479331289,1224.36,5129.598023142309,371.52172561923044,6578.5565487615395,4.544124901743132,13.597707450469777,0.30445133228683724,0.3043970795999473,56.964974025367994,170.46033471118474,17.56153562081534,39.34372238202618,1.2710567374035675,5.032569060889228,11.274640457142855,-6.2420713962536265,5.912248319999998,2786.0729522416023,3043.0157104201126,113.09012828642666,309.0936508263352,2899.163080528029,3352.109361246448,3352.109361246448,3125.3433371008823,3970.296662899118,14.995612175752335,44.87243458655026,4.89728572210677,46853.498869085684,46853.498869085684,2786.0729522416023,113.09012828642666,2899.163080528029,7475.632441774476
318,PM-Peak,3,Peak,PM,4,SB,4SB,3.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.632,0.592,8760.646011865523,546.4513293781586,9307.097341243682,9774.6,10922.400000000001,1.3,1.3653000000000002,10400.0,522.4000000000015,0.9521716838790009,1104.084,6737.77457044166,480.87716985277956,8190.245660294439,7.724904252289525,19.858254553248052,0.15034324676358454,0.21448381091350127,78.44411158485913,201.6546853113207,18.799317823673416,61.774139753801606,3.8539204453003544,3.2052247233085103,10.53229706828322,-7.32707234497471,5.392607947798253,2117.0629048813153,5539.499106984208,103.1403679713232,443.31096140683536,2220.2032728526383,5982.810068391043,17948.43020517313,2426.484008795285,6869.431991204714,25.492184032555432,65.53224002571856,8.288563548745707,60727.57652996857,182182.7295899057,6351.188714643946,309.4211039139696,6660.609818557916,27921.292023731046
319,PM-Late,3,OP,NT,4,SB,4SB,3.3,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,7059.5,521.5,7581.0,7581.0,8624.0,1.3,1.078,8624.0,0.0,1.0,847.14,5466.8768,458.92,6671.28,3.8671226992171426,11.545561652688102,0.11033135324597299,0.11051142283991183,96.75845995364904,288.87905859313923,37.83492111279263,69.27240505101874,2.668144748672578,2.8582810118137822,5.233260548098588,-2.374979536284806,1.683282383669012,1450.3079153730143,4762.052084626986,50.71590216969234,470.78409783030764,1501.0238175427066,5232.836182457293,15698.50854737188,1602.4556218820912,6174.404378117908,12.761504907416569,38.10035345387073,4.1265582619503824,20440.405377695024,61321.21613308507,4350.923746119043,152.147706509077,4503.07145262812,22743.0
320,Night,8,OP,NT,5,NB,5NB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2578.5,436.1,3014.6,3014.6,3886.8,1.3,0.48585,3886.8,0.0,1.0,309.42,1815.2640000000001,348.88000000000005,2411.68,0.6116693882100019,23.174695539962777,0.18405355707917817,0.0007795704193307112,77.03881164039022,2918.8169931983366,69.50728193775842,69.99653275553769,0.7892814841479159,1.7143706306010758,1.7264378156443554,-0.012067185043279638,0.00850647095104879,643.5257962377773,1625.5542037622226,0.27197652789609855,435.82802347210395,643.7977727656734,2061.382227234327,16491.057817874615,644.3417258214656,2933.0382741785343,1.2233387764200039,46.34939107992555,0.6212012843599691,799.8560066202477,6398.848052961982,5148.206369902218,2.1758122231687884,5150.382182125387,24116.8
321,AM-Early,1,OP,AM,5,NB,5NB,2.0,70,8400.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3,0.3,3.479,0.715,8827.978626571823,697.3404578093922,9525.319084381215,10349.800000000001,11865.2,1.3,1.4125238095238095,10920.0,945.2000000000007,0.9203384687995145,1151.052,6141.541301257459,557.8723662475138,7620.255267504973,5.912008878324121,17.736026720341947,0.19205584477574214,0.19023367394470347,62.62454666609589,187.87364090258797,17.56153562081534,56.730558398016754,1.3281757833766872,2.1152620983930785,6.833115428571427,-4.7178533301783485,3.583180799999999,2330.5709028381116,5346.355723733712,106.12610982348974,591.2143479859025,2436.6970126616015,5937.570071719614,5937.570071719614,2648.9492323085806,7119.998767691419,11.824017756648242,35.472053440683894,6.426983456425741,31321.222777396273,31321.222777396273,2330.5709028381116,106.12610982348974,2436.6970126616015,9525.319084381215
322,AM-Peak,2,Peak,AM,5,NB,5NB,2.0,70,6000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.375,0.375,3.479,0.715,6291.432570026164,502.8558099912784,6794.288380017442,8589.2,9860.6,1.3,1.6434333333333333,7800.0,2060.6000000000004,0.7910269151978581,954.42,4269.610056020932,402.28464799302276,5435.430704013954,5.4000001691044,16.200003185695145,0.2771642481978545,0.27600006284463857,51.559305699125,154.67794267061743,17.56153562081534,59.768987492905026,2.274277906847832,2.0077301797064036,6.833115428571427,-4.8253852488650235,3.583180799999999,2137.8032612750408,3199.209308751124,111.03058812750758,391.8252218637708,2248.8338494025484,3591.0345306148947,7182.069061229789,2470.8950256575636,4374.684974342436,10.8000003382088,32.40000637139029,5.9332235048477235,26685.667707544773,53371.33541508955,4275.6065225500815,222.06117625501517,4497.667698805097,13588.576760034885
323,AM-Shoulder,1,OP,AM,5,NB,5NB,2.0,70,5600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304347826087,0.391304347826087,3.479,0.715,5086.286315235967,731.2378949213444,5817.524210157311,7294.599999999999,9128.4,1.3,1.6300714285714286,7280.0,1848.3999999999996,0.797511064370536,765.324,3456.769852188774,584.9903159370755,4654.019368125849,5.399998947493823,16.199996846368972,0.2565786092681729,0.25583685039027315,52.80854199980204,158.42562603742343,17.56153562081534,65.97910419127565,1.83259017324725,1.8187576426032694,6.833115428571427,-5.014357785968157,3.583180799999999,1652.2572012347432,2668.7051140012236,149.6620799381522,581.5758149831922,1801.9192811728954,3250.280928984416,3250.280928984416,2101.2434410491996,4413.432558950801,10.799997894987646,32.399993692737944,6.29701479374262,22693.42474135158,22693.42474135158,1652.2572012347432,149.6620799381522,1801.9192811728954,5817.524210157311
324,MD,5,OP,MD,5,NB,5NB,2.0,70,6800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.34615384615384615,0.34615384615384615,3.482,0.708,6617.2,618.9,7236.099999999999,7236.099999999999,8473.9,1.3,1.2461617647058822,8473.9,0.0,1.0,794.064,4658.5088,495.12,5788.88,6.074405717213451,18.162291648326764,0.12493872533100024,0.12507076898635983,78.27190943627087,234.03067118557718,23.406943268847716,69.37709002135453,2.130173733606526,1.7296776207111533,5.126683933980731,-3.3970063132695776,2.388678753786512,1376.0921514152474,4447.043848584752,61.92503914052648,556.9749608594735,1438.0171905557738,5004.018809444226,25020.09404722113,1561.8672688368267,6117.968731163172,12.148811434426902,36.32458329665353,6.594943868166369,18967.285306347258,94836.42653173629,6880.460757076236,309.62519570263237,7190.085952778869,36180.5
325,PM-Shoulder,1,OP,PM,5,NB,5NB,2.0,70,5600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304347826087,0.391304347826087,3.632,0.592,6176.24120603015,367.91959798994975,6544.1608040201,6887.099999999999,7661.5,1.3,1.368125,7280.0,381.5,0.9502055733211512,779.9879999999999,4317.00256482412,294.3356783919598,5235.32864321608,7.016037978117227,20.78589393412586,0.18027627949720762,0.18487602824336596,71.71190360146561,212.45552357661666,18.927350900063566,68.79739593811043,2.1455163661729117,1.744252065993181,6.340031451501065,-4.595779385507884,3.238022016050746,1558.241160966395,3838.0120450637555,54.41561119142224,313.50398679852754,1612.6567721578172,4151.516031862283,4151.516031862283,1721.4879945406617,4778.524005459338,14.032075956234454,41.57178786825172,7.480671954050904,24127.512573982483,24127.512573982483,1558.241160966395,54.41561119142224,1612.6567721578172,6544.1608040201
326,PM-Peak,3,Peak,PM,5,NB,5NB,2.0,70,5600.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304347826087,0.391304347826087,3.632,0.592,6134.242682277807,381.9191059073975,6516.161788185204,6727.400000000001,7516.0,1.3,1.342142857142857,7280.0,236.0,0.9686003193187865,759.972,4299.416545822246,305.535284725918,5212.9294305481635,7.724999796948227,23.174997408040937,0.16775652846354988,0.16682625783250343,72.96487014344264,218.8945917021698,19.79230046974793,69.13033477609764,3.4278453773707795,1.7358515677475201,6.062963735995076,-4.327112168247556,3.0440746151965534,1481.2271941458869,3893.0434881319206,50.97130818661335,330.9477977207842,1532.1985023325003,4223.991285852705,12671.973857558114,1634.141118705727,4885.886881294273,15.449999593896454,46.349994816081875,8.238971445216128,25247.479418240775,75742.43825472232,4443.681582437661,152.91392455984004,4596.595506997501,19548.485364555614
327,PM-Late,3,OP,NT,5,NB,5NB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,5183.4,380.8,5564.2,5564.2,6325.799999999999,1.3,0.7907249999999999,6325.799999999999,0.0,1.0,622.0079999999999,3649.1136,304.64000000000004,4451.36,1.4200200813759973,4.257247644751697,0.1215611016621006,0.12158338134744956,92.4190546211183,277.07411168064687,61.8212069454192,69.88486196526704,1.1845029899735786,1.7171100668359383,1.9410814820543019,-0.2239714152183636,0.1587570374380114,1065.5982693061537,3495.7937306938456,37.03916129368704,343.760838706313,1102.6374305998409,3839.5545694001585,11518.663708200475,1176.715753187215,4527.076246812785,2.8400401627519947,8.514495289503394,1.5153265950407822,3341.711646550747,10025.134939652242,3196.794807918461,111.1174838810611,3307.9122917995223,16692.6
328,Night,8,OP,NT,5,SB,5SB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2515.7,425.4,2941.1,2941.1,3791.8999999999996,1.3,0.47398749999999995,3791.8999999999996,0.0,1.0,301.88399999999996,1771.0528,340.32,2352.88,0.682129914009591,2.046214179146773,0.12564455849265616,0.12564754952951776,89.825424260427,269.4531540028252,69.58211354619252,69.99673479570446,0.7571608129146018,1.7143656822027096,1.724581129895361,-0.01021544769265148,0.007206790926752804,524.4071471231824,1689.4088528768175,42.760374055885485,382.63962594411447,567.1675211790679,2072.048478820932,16576.387830567455,652.6882692908389,2837.327730709161,1.364259828019182,4.092428358293546,0.7849721100855505,890.4213717438481,7123.370973950785,4195.257176985459,342.0829924470839,4537.340169432543,23528.8
329,AM-Early,1,OP,AM,5,SB,5SB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,8407.54716981132,664.1509433962264,9071.698113207545,10096.800000000001,11575.2,1.3,1.4469,10400.0,1175.2000000000007,0.898472596585804,1122.912,5827.708135849056,531.3207547169811,7257.358490566036,6.299999276296322,18.899997880733277,0.17905832827699383,0.17707388128628115,64.4289846995176,193.28695462875547,17.56153562081534,61.132252150163055,1.520431859870058,1.9629572897991119,6.833115428571427,-4.8701581387723145,3.583180799999999,2166.411676491368,5118.223493319952,94.08302824569202,570.0679151505343,2260.4947047370597,5688.291408470486,5688.291408470486,2448.660761228444,6828.427238771555,12.599998552592645,37.799995761466555,6.824418122362505,30853.12205702414,30853.12205702414,2166.411676491368,94.08302824569202,2260.4947047370597,9071.698113207545
330,AM-Peak,2,Peak,AM,5,SB,5SB,2.0,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,7760.3,620.2,8380.5,8380.5,9620.9,1.3,1.2026124999999999,9620.9,0.0,1.0,931.236,5463.251200000001,496.1600000000001,6704.400000000001,6.05739362956631,18.091777280439434,0.11923789214720955,0.11942343555309975,80.5581482507853,240.6051456131269,26.341095780391015,68.73714279323812,2.870895238889859,1.7457810308025308,4.555619135986403,-2.809838105183872,1.9889333951904824,1582.6625573587132,5246.401442641287,59.25313178402598,560.9468682159741,1641.9156891427392,5807.348310857261,11614.696621714522,1760.4219527107912,6929.242047289209,12.11478725913262,36.18355456087887,6.491688109556945,21317.609112205835,42635.21822441167,3165.3251147174265,118.50626356805196,3283.8313782854784,16761.0
331,AM-Shoulder,1,OP,AM,5,SB,5SB,2.0,70,7200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3333333333333333,0.3333333333333333,3.479,0.715,6222.4,894.5,7116.9,7116.9,8905.9,1.3,1.2369305555555554,8905.9,0.0,1.0,746.6879999999999,4380.5696,715.6,5693.52,5.9736556889290355,17.877909057947516,0.12252455568018344,0.12262164472940884,78.76546599781165,235.72865785108397,23.90421355943057,69.42384177098268,2.130239666955653,1.728512812584751,5.020035472058365,-3.291522659473614,2.3140248304408555,1283.4153438661187,4192.296656133881,87.74804896836497,806.751951031635,1371.1633928344836,4999.048607165516,4999.048607165516,1546.6594907712138,6612.552509228786,11.947311377858071,35.75581811589503,6.735472269662789,18470.866019226818,18470.866019226818,1283.4153438661187,87.74804896836497,1371.1633928344836,7116.9
