,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,HOV3,Corridor PCE,InScopeLights,InScopeHeavies,InScopeVeh,CaptureRateLights,CaptureRateHeavies,TollLights,TollHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
294,PM-Peak,3,Peak,PM,5,NB,5NB,2,65,4800,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.482142857,3.632,0.592,6917.61,455.385,7372.995,415.0566,8283.765,5202.04272,364.308,5898.396,0.299999999,0.299999994,4.455707659,13.0678089,53.00059732,155.4414541,16.30714022,64.30942751,1560.612809,4941.940591,109.2923979,346.0926021,1669.905207,5288.033193,1888.490002,5980.218398,8.911415319,26.1356178,5.019354741,16763.69323,50291.07969,4681.838426,327.8771937,5009.71562,22118.985
295,PM-Late,3,OP,NT,5,NB,5NB,2,65,8000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.349137931,3.635,0.708,5392.2,418.9,5811.1,323.532,6648.9,4054.9344,335.12,4648.88,0.142995195,0.1435846,1.792523768,5.309540592,81.81312086,242.3343523,56.08749753,69.94765253,579.8361365,4488.831863,48.118071,370.781929,627.9542075,4859.613792,724.1903495,5601.17765,3.585047535,10.61908118,2.06202123,2589.709814,7769.129443,1739.50841,144.354213,1883.862623,17433.3
296,Night,8,OP,NT,5,SB,5SB,2,65,8000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.349137931,3.635,0.708,2617.1,468,3085.1,157.026,4021.1,1968.0592,374.4,2468.08,0.15456894,0.154644738,0.929299415,2.782911405,78.13313585,233.9801267,64.52873009,69.99747599,304.2008244,2155.873176,57.89898999,410.10101,362.0998144,2565.974186,477.8977944,3386.176206,1.85859883,5.56582281,1.225688029,887.6428156,7101.142525,2433.606595,463.1919199,2896.798515,24680.8
297,AM-Early,1,OP,AM,5,SB,5SB,2,65,8000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.349137931,3.479,0.715,9734.5,813.1,10547.6,584.07,12173.8,7320.344,650.48,8438.08,0.212958706,0.217299083,4.275507857,12.11312599,60.81409297,172.2950337,16.30714022,60.07794334,1558.930983,7591.499017,141.3487072,671.7512928,1700.27969,8263.25031,1982.977105,9606.752895,8.551015714,24.22625199,4.927069596,16754.79273,16754.79273,1558.930983,141.3487072,1700.27969,10547.6
298,AM-Peak,2,Peak,AM,5,SB,5SB,2,65,8000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.349137931,3.479,0.715,8476.44,716.31,9192.75,508.5864,10625.37,6374.28288,573.048,7354.2,0.175332558,0.164638784,4.863999961,14.59199959,65.8305703,197.4917069,20.03938833,68.11131392,1117.619324,6850.234276,94.34592581,621.9640742,1211.96525,7472.19835,1400.657101,8716.126499,9.727999922,29.18399918,5.621280032,13625.59212,27251.18424,2235.238648,188.6918516,2423.9305,18385.5
299,AM-Shoulder,1,OP,AM,5,SB,5SB,2,65,7200,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.375,3.479,0.715,6473,984,7457,388.38,9425,4867.696,787.2,5965.6,0.153147048,0.146266101,4.863999978,14.59199988,70.09372644,210.2811785,19.55467758,69.59490626,745.4732705,5339.146729,115.1406747,868.8593253,860.6139452,6208.006055,1090.895295,7945.724705,9.727999956,29.18399975,6.165499306,10612.22936,10612.22936,745.4732705,115.1406747,860.6139452,7457
300,MD,5,OP,MD,5,SB,5SB,2,65,6400,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.405,3.482,0.708,6715.3,664.2,7379.5,402.918,8707.9,5049.9056,531.36,5903.6,0.172688762,0.164136906,4.863999972,14.5919981,65.66325914,196.989753,17.91347509,69.47979099,872.061946,5440.320054,87.21578648,576.9842135,959.2777325,6017.304267,1133.709305,7171.272695,9.727999944,29.18399621,5.748451867,11028.72374,55143.61872,4360.30973,436.0789324,4796.388663,36897.5
301,PM-Shoulder,1,OP,PM,5,SB,5SB,2,65,6400,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.405,3.632,0.592,6596.8,415.5,7012.3,395.808,7843.3,4960.7936,332.4,5609.84,0.221108221,0.217365642,2.431999274,7.295986332,60.11041405,180.3309582,31.59559686,68.99374051,1096.872246,5104.119754,72.25233936,343.2476606,1169.124585,5447.367415,1313.629264,6133.862736,4.863998548,14.59197266,2.732595505,6389.489171,6389.489171,1096.872246,72.25233936,1169.124585,7012.3
302,PM-Peak,3,Peak,PM,5,SB,5SB,2,65,6400,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.405,3.632,0.592,6749.82,444.255,7194.075,404.9892,8082.585,5075.86464,355.404,5755.26,0.259975549,0.256861435,2.431999984,7.295999722,55.70194151,167.1058192,32.42559748,67.47044321,1319.600694,5025.230106,91.28958131,352.9654187,1410.890276,5378.195524,1593.469438,6084.126362,4.863999969,14.59199944,2.746717937,7750.635255,23251.90577,3958.802083,273.8687439,4232.670827,21582.225
303,PM-Late,3,OP,NT,5,SB,5SB,2,65,8000,1,6,70,3600,1,6,2050,0.5,0,4.864,2.432,0.3,0.349137931,3.635,0.708,5259.9,408.7,5668.6,315.594,6486,3955.4448,326.96,4534.88,0.144236645,0.144778222,1.716414823,5.08889442,81.41499645,241.3823952,57.21744787,69.9532302,570.520088,4373.785912,47.33668753,361.3633125,617.8567755,4735.149224,712.5301506,5457.875849,3.432829647,10.17778884,1.974795113,2440.281082,7320.843246,1711.560264,142.0100626,1853.570327,17005.8
304,Night,8,OP,NT,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.349137931,3.635,0.708,1879.9,336.3,2216.2,112.794,2888.8,1413.6848,269.04,1772.96,0.165448231,0.16547275,0.693115939,2.078103935,75.53029845,226.4553471,64.93858297,69.99952596,233.8916492,1533.214351,44.51878861,291.7812114,278.4104378,1824.995562,367.448015,2408.557985,0.90105072,2.701535116,0.914580293,331.0173097,2648.138477,1871.133193,356.1503089,2227.283502,17729.6
305,AM-Early,1,OP,AM,6,NB,6NB,1.3,65,9200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.31640625,3.479,0.715,6995.4,584.3,7579.7,419.724,8748.3,5260.5408,467.44,6063.76,0.12336612,0.123957826,2.068511834,6.123516647,75.33800536,223.0267781,46.55909876,69.85622731,648.9725063,5926.703494,57.94284628,526.3571537,706.9153526,6453.060647,822.8010451,7505.774955,2.689065385,7.960571641,2.400883341,2206.387681,2206.387681,648.9725063,57.94284628,706.9153526,7579.7
306,AM-Peak,2,Peak,AM,6,NB,6NB,1.3,65,9600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.306818182,3.479,0.715,6091.26,514.815,6606.075,365.4756,7635.705,4580.62752,411.852,5284.86,0.120164439,0.120667448,2.081740201,6.172868093,76.06375405,225.5476069,57.11798865,69.94303714,550.428538,5175.355862,49.69712979,465.1178702,600.1256678,5640.473732,699.5199274,6570.709473,2.706262261,8.024728521,2.420531432,1888.409955,3776.819909,1100.857076,99.39425958,1200.251336,13212.15
307,AM-Shoulder,1,OP,AM,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.349137931,3.479,0.715,4651.6,707.1,5358.7,279.096,6772.9,3498.0032,565.68,4286.96,0.140973588,0.141170651,1.574278635,4.701801623,70.47633298,210.4873493,55.10636166,69.95856119,493.1260618,3879.377938,79.85741358,627.2425864,572.9834753,4506.620525,732.6983025,5761.105697,2.046562225,6.11234211,2.01016537,1497.329002,1497.329002,493.1260618,79.85741358,572.9834753,5358.7
308,MD,5,OP,MD,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.349137931,3.482,0.708,4826.9,477.3,5304.2,289.614,6258.8,3629.8288,381.84,4243.36,0.139596352,0.139802535,1.327860716,3.964124466,70.39632034,210.1574151,58.41922808,69.96995404,506.7108597,4030.57514,53.38219997,423.9178,560.0930596,4454.49294,666.8574596,5302.32854,1.726218931,5.153361806,1.579121746,1149.791669,5748.958345,2533.554298,266.9109998,2800.465298,26521
309,PM-Shoulder,1,OP,PM,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.349137931,3.632,0.592,4740.9,298.6,5039.5,284.454,5636.7,3565.1568,238.88,4031.6,0.162417132,0.162473526,1.136365771,3.399421663,67.91086805,203.1543733,61.72391139,69.96446054,579.0425415,3877.403459,38.81167591,259.7883241,617.8542174,4137.191783,695.4775692,4656.768431,1.477275502,4.419248162,1.278523887,1026.923789,1026.923789,579.0425415,38.81167591,617.8542174,5039.5
310,PM-Peak,3,Peak,PM,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.349137931,3.632,0.592,4849.845,319.305,5169.15,290.9907,5807.76,3647.08344,255.444,4135.32,0.151662562,0.151761525,1.700042192,5.077398551,69.86728258,208.6677854,60.89768727,69.96867305,553.1260195,4005.728281,38.76657102,280.538429,591.8925905,4286.26671,669.4257325,4847.343567,2.210054849,6.600618116,1.921245375,1478.322173,4434.966518,1659.378058,116.2997131,1775.677771,15507.45
311,PM-Late,3,OP,NT,6,NB,6NB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.349137931,3.635,0.708,3780.4,293.7,4074.1,226.824,4661.5,2842.8608,234.96,3259.28,0.158674572,0.158815846,1.123398967,3.359024756,77.22498936,230.9069695,63.89269509,69.9903212,451.089721,3102.486279,37.31537121,256.3846288,488.4050922,3358.870908,563.0358346,3871.640165,1.460418657,4.366732182,1.294206372,821.7260768,2465.17823,1353.269163,111.9461136,1465.215276,12222.3
312,Night,8,OP,NT,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.349137931,3.635,0.708,2089.5,362.9,2452.4,125.37,3178.2,1571.304,290.32,1961.92,0.161981161,0.16201236,0.75105222,2.251460778,76.30322282,228.7373753,64.88906929,69.99922677,254.5216464,1709.608354,47.03542836,315.8645716,301.5570747,2025.472925,395.6279315,2657.202069,0.976367886,2.926899012,0.985078761,386.1747105,3089.397684,2036.173171,376.2834269,2412.456598,19619.2
313,AM-Early,1,OP,AM,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.349137931,3.479,0.715,4483.2,374.5,4857.7,268.992,5606.7,3371.3664,299.6,3886.16,0.146894857,0.147078844,1.169993868,3.495072659,69.02955351,206.2090338,61.55550788,69.97946295,495.2363848,3718.971615,44.0648218,330.4351782,539.3012066,4049.406793,627.4308502,4710.27715,1.520992028,4.543594457,1.359969676,953.4632736,953.4632736,495.2363848,44.0648218,539.3012066,4857.7
314,AM-Peak,2,Peak,AM,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.349137931,3.479,0.715,5192.67,440.37,5633.04,311.5602,6513.78,3904.88784,352.296,4506.432,0.135416952,0.135831799,2.088176293,6.206451877,72.0154703,214.0434945,56.70031053,69.9642993,528.7880089,4352.321791,47.85299934,392.5170007,576.6410083,4744.838792,672.347007,5529.872793,2.71462918,8.06838744,2.429934572,1821.559898,3643.119796,1057.576018,95.70599869,1153.282017,11266.08
315,AM-Shoulder,1,OP,AM,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.349137931,3.479,0.715,4546.8,691.2,5238,272.808,6620.4,3419.1936,552.96,4190.4,0.141987442,0.142170648,1.510702605,4.513280528,70.21678289,209.7752649,56.24035378,69.96270015,485.4825544,3788.509446,78.6146813,612.5853187,564.0972357,4401.094764,721.3265983,5626.265402,1.963913386,5.867264687,1.929152992,1414.698831,1414.698831,485.4825544,78.6146813,564.0972357,5238
316,MD,5,OP,MD,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.349137931,3.482,0.708,5510.8,532.9,6043.7,330.648,7109.5,4144.1216,426.32,4834.96,0.13472652,0.135041947,1.680941821,5.00586078,71.71443891,213.5662833,52.06651924,69.94390304,558.3230797,4621.82892,57.57108283,475.3289172,615.8941625,5097.157837,731.0363282,6047.815672,2.185224367,6.507619014,1.99174065,1594.711872,7973.559358,2791.615398,287.8554142,3079.470813,30218.5
317,PM-Shoulder,1,OP,PM,6,SB,6SB,1.3,65,4800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.482142857,3.632,0.592,4526.1,285.1,4811.2,271.566,5381.4,3403.6272,228.08,3848.96,0.168974403,0.169127148,2.830930169,8.435146431,67.16708759,200.1335905,35.50638721,69.9680254,575.1258756,3679.408124,38.57451998,246.52548,613.7003956,3925.933604,690.8494355,4418.984564,3.68020922,10.96569036,3.183186667,2539.579792,2539.579792,575.1258756,38.57451998,613.7003956,4811.2
318,PM-Peak,3,Peak,PM,6,SB,6SB,1.3,65,4000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.532894737,3.632,0.592,4342.905,294.84,4637.745,260.5743,5227.425,3265.86456,235.872,3710.196,0.27584478,0.27379556,3.039999633,9.119997109,53.997935,161.9937732,30.68331131,69.74532731,900.8716908,3181.459009,64.5807063,230.2592937,965.4523971,3411.718303,1094.61381,3872.23689,3.951999524,11.85599624,3.446700712,4325.913104,12977.73931,2702.615072,193.7421189,2896.357191,13913.235
319,PM-Late,3,OP,NT,6,SB,6SB,1.3,65,8000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.349137931,3.635,0.708,4818.3,374.7,5193,289.098,5942.4,3623.3616,299.76,4154.4,0.148708716,0.148960792,1.48972828,4.443201264,79.78167943,237.9535003,60.26685099,69.96856881,538.82545,3990.37655,44.65248708,330.0475129,583.4779371,4320.424063,672.7829112,4980.519089,1.936646765,5.776161643,1.715752104,1301.434548,3904.303643,1616.47635,133.9574613,1750.433811,15579
320,Night,8,OP,NT,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.321428571,3.635,0.708,2300,392.1,2692.1,138,3476.3,1729.6,313.68,2153.68,0.150879439,0.1508948,0.74610524,2.237432574,78.79435269,236.2897912,64.90039174,69.99903331,260.961077,1901.038923,47.33268079,344.7673192,308.2937578,2245.806242,402.9591194,2935.340881,0.447663144,1.342459545,0.975070371,180.3648653,1442.918922,2087.688616,378.6614463,2466.350063,21536.8
321,AM-Early,1,OP,AM,7,NB,7NB,0.6,65,10800,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.28125,0.28125,3.479,0.715,10966.2,916,11882.2,657.972,13714.2,8246.5824,732.8,9505.76,0.105489674,0.107025083,5.706694284,16.58531225,81.99084006,238.289212,18.75222637,68.85526061,869.9292919,9438.298708,78.42798108,837.5720189,948.357273,10275.87073,1105.213235,11951.01476,3.424016571,9.951187353,6.606342622,3759.103844,3759.103844,869.9292919,78.42798108,948.357273,11882.2
322,AM-Peak,2,Peak,AM,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.321428571,3.479,0.715,9384.165,787.605,10171.77,563.0499,11746.98,7056.89208,630.084,8137.416,0.133181574,0.128096222,6.079996948,18.23998729,73.4575925,220.3727346,18.4195957,68.90520574,939.847998,7881.267102,80.71137988,706.8936201,1020.559378,8588.160722,1181.982138,10001.94796,3.647998169,10.94399237,7.041675044,4311.868501,8623.737002,1879.695996,161.4227598,2041.118756,20343.54
323,AM-Shoulder,1,OP,AM,7,NB,7NB,0.6,65,12600,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.25,0.25,3.479,0.715,6852,1041.6,7893.6,411.12,9976.8,5152.704,833.28,6314.88,0.106039899,0.106162493,1.510351319,4.516259576,79.54401071,237.8528727,56.78056844,69.87290839,546.3922138,5894.487786,88.46308238,953.1369176,634.8552962,6847.624704,811.781461,8753.898539,0.906210792,2.709755746,1.929205681,734.8598664,734.8598664,546.3922138,88.46308238,634.8552962,7893.6
324,MD,5,OP,MD,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.321428571,3.482,0.708,7907.6,774.7,8682.3,474.456,10231.7,5946.5152,619.76,6945.84,0.117975728,0.118426405,3.41981459,10.15030322,76.23180383,226.2625367,29.67578022,69.71330099,701.5444611,6731.599539,73.39594901,701.304051,774.9404101,7432.90359,921.7323081,8835.511692,2.051888754,6.090181934,4.05727083,1886.485873,9432.429363,3507.722305,366.9797451,3874.70205,43411.5
325,PM-Shoulder,1,OP,PM,7,NB,7NB,0.6,65,7200,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.375,3.632,0.592,8187.5,515.7,8703.2,491.25,9734.6,6157,412.56,6962.56,0.139097246,0.1482718,6.066424412,17.53419908,72.94914739,210.8498822,16.30714026,69.49219883,856.4217458,6839.828254,61.17101374,454.5289863,917.5927596,7294.35724,1039.934787,8203.415213,3.639854647,10.52051945,6.830919766,3760.801511,3760.801511,856.4217458,61.17101374,917.5927596,8703.2
326,PM-Peak,3,Peak,PM,7,NB,7NB,0.6,65,6300,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.409090909,3.632,0.592,7826.28,507.99,8334.27,469.5768,9350.25,5885.36256,406.392,6667.416,0.227518443,0.29999894,5.140588547,13.39645308,59.44278713,154.9088206,16.30714022,65.96407287,1339.028526,6017.674674,121.9171691,386.0728309,1460.945695,6403.747505,1704.780033,7175.893167,3.084353128,8.037871848,5.829547511,5109.991403,15329.97421,4017.085577,365.7515074,4382.837084,25002.81
327,PM-Late,3,OP,NT,7,NB,7NB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.321428571,3.635,0.708,5397.7,419.4,5817.1,323.862,6655.9,4059.0704,335.52,4653.68,0.138261951,0.138387122,1.500626801,4.488025089,82.17934017,245.7792572,60.13158487,69.95436351,561.2149915,4512.623008,46.43164706,372.9683529,607.6466386,4885.591361,700.5099327,5631.528067,0.900376081,2.692815053,1.728900627,630.3363926,1891.009178,1683.644975,139.2949412,1822.939916,17451.3
328,Night,8,OP,NT,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.321428571,3.635,0.708,2013,356,2369,120.78,3081,1513.776,284.8,1895.2,0.155164405,0.155175504,0.675101462,2.024706308,77.77711578,233.2624439,64.95280269,69.9994777,234.8841522,1657.335848,44.19398354,311.8060165,279.0781357,1969.141864,367.4661028,2592.753897,0.405060877,1.214823785,0.888820872,148.8302831,1190.642265,1879.073217,353.5518684,2232.625086,18952
329,AM-Early,1,OP,AM,7,SB,7SB,0.6,65,4500,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.5,3.479,0.715,5140.2,429.4,5569.6,308.412,6428.4,3865.4304,343.52,4455.68,0.270624371,0.269564435,3.039998022,9.119976129,50.34370279,151.0308113,21.89632677,69.23480959,1046.079671,3785.708329,92.60077478,336.7992252,1138.680446,4122.507554,1323.881995,4796.106005,1.823998813,5.471985677,3.53443936,2414.758191,2414.758191,1046.079671,92.60077478,1138.680446,5569.6
330,AM-Peak,2,Peak,AM,7,SB,7SB,0.6,65,4500,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.5,3.479,0.715,6521.235,558.6,7079.835,391.2741,8197.035,4903.96872,446.88,5663.868,0.295235775,0.29557425,4.070686357,12.11076094,48.13390057,143.2039002,16.30714022,65.23246438,1447.827004,4682.133896,132.0862208,426.5137792,1579.913225,5108.647675,1844.085667,5961.675233,2.442411814,7.266456564,4.742864455,4495.988566,8991.977132,2895.654009,264.1724415,3159.82645,14159.67
331,AM-Shoulder,1,OP,AM,7,SB,7SB,0.6,65,6300,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.409090909,3.479,0.715,6067.8,922.4,6990.2,364.068,8835,4562.9856,737.92,5592.16,0.178457783,0.184628452,5.198094242,15.22074585,63.48069221,185.8803317,16.30714022,69.38196453,814.3002956,4889.431704,136.2410271,786.1589729,950.5413227,5675.590677,1223.023377,7247.908623,3.118856545,9.132447507,6.634640257,3783.899835,3783.899835,814.3002956,136.2410271,950.5413227,6990.2
332,MD,5,OP,MD,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.321428571,3.482,0.708,7972.9,760.8,8733.7,478.374,10255.3,5995.6208,608.64,6986.96,0.117835931,0.118299925,3.448958483,10.23362195,76.28737507,226.3570756,29.44112528,69.70729591,706.4995565,6788.026444,72.00206648,688.7979335,778.5016229,7476.824377,922.5057559,8854.420244,2.06937509,6.14017317,4.07645851,1904.11774,9520.588699,3532.497782,360.0103324,3892.508115,43668.5
333,PM-Shoulder,1,OP,PM,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.321428571,3.632,0.592,9581.4,603.5,10184.9,574.884,11391.9,7205.2128,482.8,8147.92,0.125586836,0.12599405,4.947349796,14.63918065,75.69197658,223.9721396,20.45280797,69.17712047,904.8798779,8101.636122,60.82992743,542.6700726,965.7098053,8644.306195,1087.36966,9729.64634,2.968409877,8.783508392,5.557836885,3220.354545,3220.354545,904.8798779,60.82992743,965.7098053,10184.9
334,PM-Peak,3,Peak,PM,7,SB,7SB,0.6,65,8100,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.346153846,3.632,0.592,10201.17,670.53,10871.7,612.0702,12212.76,7671.27984,536.424,8697.36,0.216135546,0.216332183,4.756170869,14.11153813,60.95190221,180.8440268,16.30714022,58.93667151,1658.036256,7931.063544,116.045775,554.484225,1774.082031,8485.547769,2006.173581,9594.516219,2.853702521,8.466922876,5.368121626,5714.09287,17142.27861,4974.108768,348.1373249,5322.246093,32615.1
335,PM-Late,3,OP,NT,7,SB,7SB,0.6,65,9000,1,6,70,3600,1,6,2050,0.5,0,6.08,3.04,0.3,0.321428571,3.635,0.708,5595.1,435,6030.1,335.706,6900.1,4207.5152,348,4824.08,0.13691723,0.137055284,1.579768221,4.72329154,82.5634501,246.8534562,59.02476392,69.94562088,576.0813262,4683.312674,47.69523881,387.3047612,623.776565,5070.617435,719.1670426,5845.226957,0.947860933,2.833974924,1.820128478,681.2120938,2043.636282,1728.243978,143.0857164,1871.329695,18090.3
