,Unnamed: 0,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours,SegDir,RevenuePerDay
247,247,PM-Late,3,OP,NT,8,NB,8NB,8.4,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.506,0.708,4350.9,321.2,4672.1,4672.1,5314.5,1.15,0.6643125,5314.5,0,1,435.09,3132.648,256.96,3737.68,0.926956948,2.776508554,0.124550588,0.124608618,79.50229112,238.132733,66.93548067,69.97409368,4.437209199,7.202665637,7.529638914,-0.326973277,0.23074724,825.2631513,3090.546849,32.01943044,289.1805696,857.2825817,3379.727418,10139.18225,921.3214426,3958.088557,7.786438362,23.32267186,0.996037541,7172.639329,21517.91799,2475.789454,96.05829132,2571.847745,14016.3,8NB,21517.91799
248,248,Night,8,OP,NT,8,SB,8SB,8.4,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.506,0.708,1659.5,278.8,1938.3,1938.3,2495.9,1.15,0.3119875,2495.9,0,1,165.95,1194.84,223.04,1550.64,1.799912975,5.399741329,0.004848141,0.004468849,218.2163256,654.6492684,69.93695223,69.99999906,3.522536066,7.200000096,7.206490759,-0.006490663,0.004543531,171.7427532,1321.807247,0.996732108,277.8032679,172.7394853,1599.610515,12796.88412,174.7329496,2155.21705,15.11926899,45.35782717,1.820684511,2641.834486,21134.67589,1373.942026,7.973856868,1381.915883,15506.4,8SB,21134.67589
249,249,AM-Early,1,OP,AM,8,SB,8SB,8.4,70,6000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.375,0.375,3.35,0.715,4237.7,336.3,4574,4574,5246.6,1.15,0.874433333,5246.6,0,1,423.77,3051.144,269.04,3659.2,1.385410061,4.147207874,0.142925586,0.143015669,64.34918226,192.6284808,57.57834563,69.96300057,6.586480104,7.203807668,8.753290746,-1.549483078,1.087303522,859.856544,2954.073456,38.47693557,297.8230644,898.3334796,3251.89652,3251.89652,975.2873507,3847.542649,11.63744451,34.83654614,1.503701897,11346.93636,11346.93636,859.856544,38.47693557,898.3334796,4574,8SB,11346.93636
250,250,AM-Peak,2,Peak,AM,8,SB,8SB,8.4,70,6000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.375,0.375,3.35,0.715,5120.3,416.7,5537,5537,6370.4,1.15,1.061733333,6370.4,0,1,512.03,3686.616,333.36,4429.6,2.099996247,6.299985054,0.200419763,0.199571735,56.60892244,169.8266679,46.58889075,69.58575904,9.78437693,7.242861283,10.81802962,-3.575168334,2.532620732,1250.900704,3357.369296,66.52923375,350.1707663,1317.429938,3707.540062,7415.080124,1450.488405,4407.881595,17.63996848,52.91987446,2.312092564,25586.56769,51173.13537,2501.801408,133.0584675,2634.859876,11074,8SB,51173.13537
251,251,AM-Shoulder,1,OP,AM,8,SB,8SB,8.4,70,6800,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.346153846,0.346153846,3.35,0.715,5002.4,722.4,5724.8,5724.8,7169.6,1.15,1.054352941,7169.6,0,1,500.24,3601.728,577.92,4579.84,2.099999978,6.299999812,0.158598407,0.157953472,61.8427237,185.5281675,43.49725861,69.7495007,7.115289677,7.225858178,11.58693711,-4.361078932,3.070855977,1071.468322,3430.691678,91.28447054,631.1155295,1162.752792,4061.807208,4061.807208,1345.321733,5324.038267,17.63999982,52.91999842,2.429730222,23731.47504,23731.47504,1071.468322,91.28447054,1162.752792,5724.8,8SB,23731.47504
252,252,MD,5,OP,MD,8,SB,8SB,8.4,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.353,0.708,6573.1,595.8,7168.9,7168.9,8360.5,1.15,1.0450625,8360.5,0,1,657.31,4732.632,476.64,5735.12,2.099999826,6.299998162,0.145141321,0.144025074,64.73434643,194.2029987,43.15635736,69.40967298,6.345258279,7.261235766,11.67846479,-4.417229026,3.134925354,1344.210459,4571.579541,68.64811148,527.1518885,1412.85857,5098.73143,25493.65715,1550.154793,6153.035207,17.63999854,52.91998456,2.304069759,27344.72753,136723.6377,6721.052295,343.2405574,7064.292852,35844.5,8SB,136723.6377
253,253,PM-Shoulder,1,OP,PM,8,SB,8SB,8.4,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.502,0.592,7799.989267,466.6702444,8266.659511,8371.7,9316.9,1.15,1.1646125,9200,116.9,0.987452908,789.91,5608.063413,373.3361955,6613.327609,3.748977289,11.15736895,0.130955966,0.131162788,69.08948692,205.6179157,30.49344389,69.07603277,7.484575648,7.296307848,16.52814296,-9.231835113,6.529700073,1524.319362,5485.759905,48.96781623,417.7024282,1573.287178,5903.462333,5903.462333,1671.222811,6738.867189,31.49140923,93.72189917,3.979559961,52592.32156,52592.32156,1524.319362,48.96781623,1573.287178,8266.659511,8SB,52592.32156
254,254,PM-Peak,3,Peak,PM,8,SB,8SB,8.4,70,7200,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.333333333,0.333333333,3.502,0.592,6973.511388,435.4962041,7409.007592,8509.8,9510.2,1.15,1.320861111,8280,1230.2,0.87064415,800.96,4938.04111,348.3969633,5927.206073,4.199999512,12.59996979,0.235611694,0.233637047,57.92040134,173.7608076,24.87245689,64.85763221,9.427821853,7.770866478,20.26337817,-12.49251169,9.144364719,1964.420232,4208.131156,81.39843762,354.0977665,2045.818669,4562.228922,13686.68677,2208.615545,5270.424455,35.2799959,105.8397462,4.534215084,77919.9277,233759.7831,5893.260695,244.1953129,6137.456008,22227.02278,8SB,233759.7831
255,255,PM-Late,3,OP,NT,8,SB,8SB,8.4,70,8000,1,6,70,3600,1,6,2040,0.5,0,4.2,2.1,0.310344828,0.310344828,3.506,0.708,4612.7,340.7,4953.4,4953.4,5634.8,1.15,0.70435,5634.8,0,1,461.27,3321.144,272.56,3962.72,1.022597828,3.062136403,0.124305538,0.124375326,79.59142979,238.3339842,65.71982702,69.96344585,4.71072192,7.20376182,7.668918541,-0.465156721,0.328242979,874.1065925,3277.323408,33.89973895,306.800261,908.0063314,3584.123669,10752.37101,975.8058093,4197.724191,8.589821756,25.72194579,1.098742479,8380.387072,25141.16122,2622.319777,101.6992169,2724.018994,14860.2,8SB,25141.16122
256,256,Night,8,OP,NT,1,NB,1NB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.635,0.708,2288.5,396.3,2684.8,2684.8,3477.4,1.2,0.434675,3477.4,0,1,274.62,1651.3816,324.966,2201.536,1.799403877,5.398218046,0.018739211,0.018541199,167.4399432,502.3204265,69.57222114,69.99996006,2.102551067,3.34285905,3.363411375,-0.020552325,0.014387963,305.5655889,1708.314411,6.025259298,390.2747407,311.5908482,2098.589152,16788.71321,323.6413668,2879.138633,7.017675119,21.05305038,1.868994459,2271.210118,18169.68095,2444.524711,48.20207439,2492.726786,21478.4,1NB,18169.68095
257,257,AM-Early,1,OP,AM,1,NB,1NB,3.9,70,6000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.375,0.375,3.479,0.715,5793.680815,468.7730618,6262.453876,8627.4,9919,1.2,1.653166667,7200,2719,0.725879625,957.792,3965.428828,384.3939107,5135.212179,4.030140688,12.05381325,0.356411171,0.356473618,44.82376737,134.0641339,17.56153562,50.7718518,2.180333022,4.608852971,13.32457509,-8.715722115,6.98720256,2371.115131,2464.773684,137.0262879,331.7467739,2508.141419,2796.520458,2796.520458,2782.193995,3460.014005,15.71754868,47.00987166,4.468494784,43709.70571,43709.70571,2371.115131,137.0262879,2508.141419,6262.453876,1NB,43709.70571
258,258,AM-Peak,2,Peak,AM,1,NB,1NB,3.9,70,5600,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.391304348,0.391304348,3.479,0.715,5393.63981,442.1200634,5835.759873,8819.9,10156.3,1.2,1.813625,6720,3436.3,0.661658281,978.204,3620.657364,362.538452,4785.323096,4.457432967,13.33194957,0.356539708,0.356602058,45.00254613,134.6002688,17.56153562,53.91017096,3.729515239,4.340553848,13.32457509,-8.984021238,6.98720256,2269.112119,2146.323691,129.281958,312.8381054,2398.394077,2459.161796,4918.323592,2656.957993,3084.838007,17.38398857,51.99460333,4.935800928,46168.18328,92336.36655,4538.224238,258.563916,4796.788154,11671.51975,1NB,92336.36655
259,259,AM-Shoulder,1,OP,AM,1,NB,1NB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.479,0.715,6658.604286,980.465238,7639.069524,8514.3,10699.9,1.2,1.3374875,9600,1099.9,0.897204647,890.58,4729.779915,803.9814952,6264.03701,5.149999972,15.44999985,0.196417337,0.19563007,66.64663322,199.9398989,21.55910649,63.88434295,2.920913277,3.662869323,10.8538821,-7.191012775,5.257717468,1819.590773,3948.433513,157.2829564,823.1822816,1976.87373,4771.615794,4771.615794,2291.439643,6417.980357,20.08499989,60.25499943,5.969482981,46023.56493,46023.56493,1819.590773,157.2829564,1976.87373,7639.069524,1NB,46023.56493
260,260,MD,5,OP,MD,1,NB,1NB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.482,0.708,7533.327278,688.8909074,8222.218185,10371.9,12109.9,1.2,1.5137375,9600,2509.9,0.792739824,1140.348,5242.243008,564.8905441,6742.218912,4.58288128,13.68902515,0.270422384,0.270596794,53.89093576,160.9717403,17.56153562,44.84166442,1.821025132,5.218361161,13.32457509,-8.106213925,6.98720256,2557.967854,3835.011424,152.8575703,536.0333371,2710.825424,4371.044761,21855.2238,3016.540565,5443.111435,17.87323699,53.3871981,5.096356997,53879.80306,269399.0153,12789.83927,764.2878516,13554.12712,41111.09093,1NB,269399.0153
261,261,PM-Shoulder,1,OP,PM,1,NB,1NB,3.9,70,9600,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.272727273,0.272727273,3.632,0.592,9737.589814,594.1367285,10331.72654,14144.6,15771.4,1.2,1.642854167,11520,4251.4,0.730436106,1599.744,6673.033568,487.1921174,8472.015765,5.109808455,15.25593774,0.211578768,0.211644976,68.27943038,203.8563183,17.56153562,35.04380449,1.250602697,6.677357194,13.32457509,-6.647217892,6.98720256,3011.616223,5126.229592,103.1117642,491.0249643,3114.727987,5617.254556,5617.254556,3320.951515,6599.304485,19.92825297,59.49815719,5.445691811,66151.2099,66151.2099,3011.616223,103.1117642,3114.727987,10331.72654,1NB,66151.2099
262,262,PM-Peak,3,Peak,PM,1,NB,1NB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.632,0.592,8071.076088,509.6413041,8580.717392,11161.1,12486.9,1.2,1.5608625,9600,2886.9,0.768805708,1259.784,5585.259512,417.9058694,7036.188261,5.14999926,15.44995723,0.271716772,0.269643067,59.8507229,179.5516975,17.56153562,41.05930269,2.502124659,5.699073893,13.32457509,-7.625501193,6.98720256,2777.392685,4033.899403,112.6854201,396.9558839,2890.078105,4430.855287,13292.56586,3115.448945,5224.767055,20.08499711,60.25483321,5.551599165,62573.76526,187721.2958,8332.178055,338.0562604,8670.234315,25742.15218,1NB,187721.2958
263,263,PM-Late,3,OP,NT,1,NB,1NB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.635,0.708,6802.3,511.5,7313.8,7313.8,8336.8,1.2,1.0421,8336.8,0,1,816.276,4908.53968,419.43,5997.316,3.312081207,9.894428866,0.117524768,0.117686701,94.0817813,281.0575691,41.24551562,69.42373557,3.068051226,3.370605141,5.673344034,-2.302738894,1.631340824,1393.150987,4592.873013,49.36133288,462.1386671,1442.512319,5055.011681,15165.03504,1541.234985,5979.289015,12.91711671,38.58827258,3.537322579,19900.26245,59700.78736,4179.45296,148.0839987,4327.536958,21941.4,1NB,59700.78736
264,264,Night,8,OP,NT,1,SB,1SB,3.9,70,9600,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.272727273,0.272727273,3.635,0.708,2940.5,519.5,3460,3460,4499,1.2,0.468645833,4499,0,1,352.86,2121.8648,425.99,2837.2,0.757261233,2.271787248,0.0957497,0.095694266,99.90096834,299.7033733,69.54883721,69.99601722,1.471011235,3.343047352,3.364542233,-0.021494881,0.015179563,556.0279179,2031.612082,40.76480016,478.7351998,596.792718,2510.347282,20082.77826,678.3223184,3467.817682,2.953318808,8.859970268,0.860713149,2003.302625,16026.421,4448.223343,326.1184013,4774.341744,27680,1SB,16026.421
265,265,AM-Early,1,OP,AM,1,SB,1SB,3.9,70,10400,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.257142857,0.257142857,3.479,0.715,10042.29034,812.5698855,10854.86023,13914.4,15997.6,1.2,1.538230769,12480,3517.6,0.780117018,1544.736,6967.994562,666.3073061,8900.985388,5.149998613,15.44999514,0.193706725,0.191275563,66.43042142,199.2912552,17.56153562,37.29096054,1.382864699,6.274979153,13.32457509,-7.049595933,6.98720256,2894.48341,5603.070934,127.4483054,685.1215801,3021.931715,6288.192514,6288.192514,3276.828326,7658.435674,20.08499459,60.25498104,5.584395292,65815.07885,65815.07885,2894.48341,127.4483054,3021.931715,10854.86023,1SB,65815.07885
266,266,AM-Peak,2,Peak,AM,1,SB,1SB,3.9,70,10400,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.257142857,0.257142857,3.479,0.715,10011.07412,822.9752941,10834.04941,12797.2,14741.4,1.2,1.417442308,12480,2261.4,0.846595303,1419.012,7045.490937,674.8397411,8883.920518,5.149999234,15.44999152,0.210121692,0.207951024,64.57861584,193.73577,17.56153562,36.02792432,2.04501161,6.494962017,13.32457509,-6.829613068,6.98720256,2899.422479,5692.639639,140.333615,682.6416791,3039.756094,6375.281318,12750.56264,3320.423324,7740.564676,20.08499701,60.25496693,5.625509475,66690.68916,133381.3783,5798.844958,280.6672299,6079.512188,21668.09882,1SB,133381.3783
267,267,AM-Shoulder,1,OP,AM,1,SB,1SB,3.9,70,10400,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.257142857,0.257142857,3.479,0.715,8656.099462,1274.633513,9930.732975,11942.9,15008.7,1.2,1.443144231,12480,2528.7,0.83151772,1249.2,6073.657559,1045.19948,8143.201039,5.149999317,15.44998002,0.207179185,0.205674708,62.47239643,187.4169718,17.56153562,42.00262084,1.655902786,5.571080931,13.32457509,-7.753494154,6.98720256,2507.535422,4899.36404,214.9710974,1059.662415,2722.50652,5959.026455,5959.026455,3152.448715,8078.351285,20.08499733,60.25492208,5.963293294,63316.909,63316.909,2507.535422,214.9710974,2722.50652,9930.732975,1SB,63316.909
268,268,MD,5,OP,MD,1,SB,1SB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.482,0.708,7488.273894,703.9087019,8192.182596,11664.9,13669.5,1.2,1.7086875,9600,4069.5,0.702293427,1279.512,5091.184753,577.2051355,6717.589729,4.600834111,13.74533135,0.262635651,0.262806666,55.47782746,165.7441027,17.56153562,42.52343428,1.686054977,5.502848111,13.32457509,-7.821726975,6.98720256,2616.63862,3592.123274,151.6933573,552.2153445,2768.331978,4144.338619,20721.69309,3071.718692,5248.769308,17.94325303,53.60679228,5.101915448,55082.80316,275414.0158,13083.1931,758.4667866,13841.65989,40960.91298,1SB,275414.0158
269,269,PM-Shoulder,1,OP,PM,1,SB,1SB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.632,0.592,8114.660443,495.1131857,8609.773629,12527.4,13968.2,1.2,1.746025,9600,4368.2,0.687275383,1416.84,5492.212763,405.9928122,7060.014376,4.721774716,14.11721067,0.268534901,0.268514722,61.13524604,182.7827882,17.56153562,37.03799086,1.36808159,6.317837295,13.32457509,-7.006737791,6.98720256,2891.690808,3806.129635,109.015047,386.0981387,3000.705855,4192.227774,4192.227774,3218.735949,4964.424051,18.41492139,55.05712161,5.063109036,59252.31362,59252.31362,2891.690808,109.015047,3000.705855,8609.773629,1SB,59252.31362
270,270,PM-Peak,3,Peak,PM,1,SB,1SB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.632,0.592,8083.876602,505.374466,8589.251068,11371.9,12710.1,1.2,1.5887625,9600,3110.1,0.755304836,1284.336,5575.623294,414.4070621,7043.185876,5.149999403,15.44999297,0.270245964,0.268175166,60.16655036,180.4995898,17.56153562,40.66943422,2.466918537,5.753706795,13.32457509,-7.570868291,6.98720256,2791.125694,4008.414908,111.1336826,394.2407833,2902.259377,4402.655691,13207.96707,3124.526742,5191.137258,20.08499767,60.25497256,5.544408058,62756.11007,188268.3302,8373.377082,333.4010479,8706.77813,25767.7532,1SB,188268.3302
271,271,PM-Late,3,OP,NT,1,SB,1SB,3.9,70,8000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.310344828,0.310344828,3.635,0.708,5770.6,434.6,6205.2,6205.2,7074.4,1.2,0.8843,7074.4,0,1,692.472,4164.06496,356.372,5088.264,1.905153848,5.703864846,0.118503043,0.11858132,93.54879688,280.0769578,55.60251247,69.77860481,2.589778283,3.353463438,4.208442921,-0.854979483,0.605910045,1185.92637,3892.20163,42.2590622,392.3409378,1228.185432,4284.542568,12853.6277,1312.703557,5069.224443,7.430100006,22.2450729,2.035858838,9751.60745,29254.82235,3557.77911,126.7771866,3684.556297,18615.6,1SB,29254.82235
272,272,Night,8,OP,NT,2,NB,2NB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.635,0.708,2226.5,385.9,2612.4,2612.4,3384.2,1.2,0.376022222,3384.2,0,1,267.18,1802.5744,355.028,2403.408,1.799545955,5.39863873,0.010571358,0.010391977,196.7713694,590.3142031,69.81383232,69.9999766,1.433837512,2.657143745,2.664228475,-0.007084729,0.004959932,286.23566,1673.08434,3.689442929,382.2105571,289.9251029,2055.294897,16442.35918,297.3039888,2819.716011,5.578592459,16.73578006,1.845346222,1658.5378,13268.3024,2289.88528,29.51554344,2319.400823,20899.2,2NB,13268.3024
273,273,AM-Early,1,OP,AM,2,NB,2NB,3.1,70,7200,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.333333333,0.333333333,3.479,0.715,6978.398203,553.8672655,7532.265469,10520.5,12067.7,1.2,1.676069444,8640,3427.7,0.715960788,1169.628,5344.068587,509.5578843,6929.684231,4.592426188,13.72494493,0.269215307,0.269374085,54.69337759,163.4568667,17.56153562,43.64218695,1.391818226,4.261931241,10.59132891,-6.329397673,5.55393024,2608.333066,3200.437138,137.2616886,416.6055769,2745.594755,3617.042714,3617.042714,3020.118132,4450.253868,14.23652118,42.54732928,5.048992089,42973.70721,42973.70721,2608.333066,137.2616886,2745.594755,7532.265469,2NB,42973.70721
274,274,AM-Peak,2,Peak,AM,2,NB,2NB,3.1,70,6300,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.363636364,0.363636364,3.479,0.715,6087.378683,490.8737724,6578.252455,9675.6,11119.6,1.2,1.765015873,7560,3559.6,0.679880571,1074.432,4611.910948,451.6038706,6051.992259,4.847242258,14.49256535,0.295852572,0.295978839,51.46035272,153.8591399,17.56153562,48.81826679,2.556817837,3.810049234,10.59132891,-6.78127968,5.55393024,2438.877715,2574.068968,133.6651895,357.2085829,2572.542904,2931.277551,5862.555102,2839.873283,3645.694717,15.026451,44.9269526,5.348397725,42652.84611,85305.69222,4877.755429,267.330379,5145.085808,13156.50491,2NB,85305.69222
275,275,AM-Shoulder,1,OP,AM,2,NB,2NB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.479,0.715,7534.763675,1088.412108,8623.175783,9020.8,11298,1.2,1.255333333,10800,498,0.955921402,945.864,6061.787701,1001.33914,7933.321721,5.14999999,15.44999991,0.134940859,0.134076095,77.79823117,233.3946925,24.67593293,65.71389462,2.342072804,2.830451628,7.53770893,-4.707257302,3.416396251,1763.846838,4825.052837,134.2556415,954.1564668,1898.102479,5779.209304,5779.209304,2166.613762,7687.522238,15.96499997,47.89499971,5.878534467,34589.98862,34589.98862,1763.846838,134.2556415,1898.102479,8623.175783,2NB,34589.98862
276,276,MD,5,OP,MD,2,NB,2NB,3.1,70,10350,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.258064516,0.258064516,3.482,0.708,8073.4,744.4,8817.8,8817.8,10306.6,1.2,0.995806763,10306.6,0,1,968.808,6536.22464,684.848,8112.376,2.564612885,7.66626447,0.091688338,0.091807836,89.35284351,267.0978273,44.45630605,68.78000893,1.989471996,2.704274147,4.18388338,-1.479609233,1.068718366,1568.103572,5536.488428,62.87441284,681.5255872,1630.977985,6218.014015,31090.07007,1756.726811,7581.065189,7.950299943,23.76541986,2.761282215,13961.13056,69805.65281,7840.517862,314.3720642,8154.889926,44089,2NB,69805.65281
277,277,PM-Shoulder,1,OP,PM,2,NB,2NB,3.1,70,10350,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.258064516,0.258064516,3.632,0.592,8939.9,535.1,9475,9475,10545.2,1.2,1.018859903,10545.2,0,1,1072.788,7237.74304,492.292,8717,2.595148396,7.76258755,0.09679905,0.096864096,88.4707939,264.6331455,42.70465589,67.92986674,1.831382389,2.738118135,4.355496986,-1.617378851,1.18884789,1773.394648,6093.717352,47.68541951,487.4145805,1821.080068,6581.131932,6581.131932,1916.450907,7555.961093,8.044960029,24.06402141,2.730459033,15414.39202,15414.39202,1773.394648,47.68541951,1821.080068,9475,2NB,15414.39202
278,278,PM-Peak,3,Peak,PM,2,NB,2NB,3.1,70,10350,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.258064516,0.258064516,3.632,0.592,8103.9,496.9,8600.8,8600.8,9594.6,1.2,0.927014493,9594.6,0,1,972.468,6560.91744,457.148,7912.736,5.149995779,15.4499385,0.258064515,0.258064514,-340.027353,-1020.078835,62.23298015,45.40235101,-1.51875849,4.096704154,2.98876897,1.107935184,0.232138279,2665.607979,4465.824021,117.9736767,378.9263233,2783.581656,4844.750344,14534.25103,3019.529009,5602.602991,15.96498692,47.89480936,5.586527652,48206.72326,144620.1698,7996.823938,353.92103,8350.744968,25802.4,2NB,144620.1698
279,279,PM-Late,3,OP,NT,2,NB,2NB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.635,0.708,4369.3,322.8,4692.1,4692.1,5337.7,1.2,0.593077778,5337.7,0,1,524.316,3537.38528,296.976,4316.732,0.901806878,2.703528821,0.097654618,0.097676285,101.4967431,304.2773088,68.31016263,69.96710075,1.294237075,2.658392273,2.722874501,-0.064482228,0.046012151,869.7580067,2975.225993,29.00751234,293.7924877,898.7655191,3269.018481,9807.055443,956.7805438,3856.603456,2.795601323,8.380939344,0.959957164,2674.606836,8023.820508,2609.27402,87.02253703,2696.296557,14076.3,2NB,8023.820508
280,280,Night,8,OP,NT,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.635,0.708,2455.6,389.4,2845,2845,3623.8,1.2,0.402644444,3623.8,0,1,294.672,1988.05376,358.248,2617.4,0.638823937,1.916473656,0.09387817,0.093839428,101.1361314,303.4086864,69.82693308,69.99838183,0.987500472,2.657204283,2.663728619,-0.006524336,0.004610033,481.3068498,1679.62115,33.61778749,355.7822125,514.9246373,2035.403363,16283.2269,582.1602122,2746.967788,1.980354204,5.941068334,0.722237613,1152.883616,9223.06893,3850.454798,268.9422999,4119.397098,22760,2SB,9223.06893
281,281,AM-Early,1,OP,AM,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.479,0.715,6666.1,529.1,7195.2,7195.2,8253.4,1.2,0.917044444,8253.4,0,1,799.932,5396.87456,486.772,6619.584,1.925549568,5.763297258,0.098982594,0.099064069,87.12292354,260.7646745,52.42063687,69.55408621,1.996453622,2.674177897,3.548220912,-0.874043015,0.623754639,1334.128644,4532.039356,48.22161514,480.8783849,1382.350259,5012.917741,5012.917741,1478.79349,5974.67451,5.969203661,17.8662215,2.05942475,8825.223644,8825.223644,1334.128644,48.22161514,1382.350259,7195.2,2SB,8825.223644
282,282,AM-Peak,2,Peak,AM,2,SB,2SB,3.1,70,9000,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.285714286,0.285714286,3.479,0.715,7659.5,616.1,8275.6,8275.6,9507.8,1.2,1.056422222,9507.8,0,1,919.14,6201.1312,566.812,7613.552,3.919949682,11.69539137,0.099074101,0.099275374,87.36291451,260.6521918,39.25496223,68.97129875,3.595644374,2.696773924,4.738254464,-2.04148054,1.456778125,1533.5115,5206.8485,56.27047347,559.8295265,1589.781974,5766.678026,11533.35605,1702.322921,6886.337079,12.15184401,36.25571324,4.195162128,20675.1187,41350.2374,3067.023001,112.5409469,3179.563948,16551.2,2SB,41350.2374
