,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
51,51,2025,4NB,4,NB,AM-Shoulder,3,OP,AM,1.6,65,7607.688534416778,1,6,70,3600,1,5,0.5,0,5014.0,193.0,64.0,326.0,8.0,1.0,3.6,1.8,0.40151008713182174,0.40151008713182174,3.13,0.715,5014.0,193.0,64.0,326.0,8.0,5605.0,6787.0,1.0,0.848375,6787.0,0.0,1.0,0.0,4011.2000000000003,154.4,51.2,260.8,6.4,4484.0,1.378386569788919,4.135159709366757,4.135159709366757,4.135159709366757,4.135159709366757,0.13683524813130263,0.13666044894970625,0.13664519401010516,0.13667617137156454,50.06484519725546,150.1945355917664,150.1945355917664,150.1945355917664,51.91018599255766,69.97430346316165,1.508499948452461,1.3719321986611803,1.8493480261034603,-0.47741582744227995,0.2606974644262683,548.8735473042811,4465.126452695718,21.100373317834645,171.89962668216535,6.996233933317384,57.003766066682616,35.645145493704035,290.35485450629596,612.6153000491372,4992.384699950862,14977.154099852587,740.0988055388494,0.2055830015385693,2220.2964166165484,3552.474266586478,6046.90119446115,18140.703583383452,29025.125733413526,6787.0,20361.0,32577.600000000006,0.8921237994031924,2.2054185116622707,6.616255534986812,6.616255534986812,6.616255534986812,1.665224903442252,1632.227606194513,1210.4958817865986,139.60546175441152,46.2888714853737,235.83739116812953,4896.682818583539,3631.487645359796,418.81638526323457,138.86661445612108,707.5121735043886,1646.6206419128434,63.301119953503935,20.988701799952153,106.9354364811121,1837.8459001474116,2634.5930270605495,101.2817919256063,33.58192287992345,171.09669836977938,16815.0,-0.25815358748249545,173.23094341134728
52,52,2025,4NB,4,NB,MD,4,OP,MD,1.6,65,7710.615534399937,1,6,70,3600,1,5,0.5,0,4544.0,224.0,85.0,401.0,16.0,1.0,3.6,1.8,0.39785633118849867,0.39785633118849867,3.133,0.708,4544.0,224.0,85.0,401.0,16.0,5270.0,6722.0,1.0,0.84025,6722.0,0.0,1.0,0.0,3635.2000000000003,179.20000000000002,68.0,320.8,12.8,4216.0,1.2869391227655105,3.8608173682965314,3.8608173682965314,3.8608173682965314,3.8608173682965314,0.13814599197257169,0.13800450524490396,0.13798926487943194,0.13802391045829293,49.61650376936727,148.84951130810182,148.84951130810182,148.84951130810182,53.33896873527083,69.97477464180686,1.462610594818858,1.371922960687096,1.7998098252791905,-0.4278868645920946,0.2260207238492795,502.1883100186926,4041.8116899813076,24.730407339886792,199.2695926601132,9.383270011801372,75.61672998819863,44.27807047502037,356.7219295249796,580.5800578454013,4689.4199421546,18757.6797686184,737.3635534988182,0.20482320930522727,2949.4542139952728,4719.126742392436,5984.636446501183,23938.54578600473,38301.673257607574,6722.000000000001,26888.000000000004,43020.80000000001,0.8717851344047238,2.059102596424817,6.177307789274451,6.177307789274451,6.177307789274451,1.6344722693725662,1518.307207518446,1034.0572530536808,152.76733789261274,57.96334693276599,273.51926963938644,6073.228830073784,4136.229012214723,611.069351570451,231.85338773106395,1094.0770785575457,2008.7532400747705,98.92162935954717,37.53308004720549,177.11228190008148,2322.320231381605,3214.0051841196328,158.27460697527547,60.05292807552878,283.3796510401304,21080.0,-0.2377400426324041,180.45972838998256
53,53,2025,4NB,4,NB,PM-Shoulder,2,OP,PM,1.6,65,5600.0,1,6,70,3600,1,5,0.5,0,5002.0,166.0,64.0,296.0,8.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,5002.0,166.0,64.0,296.0,8.0,5536.0,6604.0,1.0,0.8255,6604.0,0.0,1.0,0.0,4001.6000000000004,132.8,51.2,236.8,6.4,4428.8,1.799999991536889,5.399999974610667,5.399999974610667,5.399999974610667,5.399999974610667,0.23610830596321994,0.2359624281254016,0.2359525106252905,0.23597506685683828,40.80834655190755,122.42503965572264,122.42503965572264,122.42503965572264,36.723052633124645,69.65857988930236,1.5671852344076882,1.378150403763011,2.6141617626146587,-1.2360113588516477,0.7960670799841071,944.810997142421,4057.189002857579,31.335810455053338,134.66418954494665,12.080768544014873,51.91923145598513,55.87889583169931,240.1211041683007,1044.1064719731885,4491.8935280268115,8983.787056053623,1242.6974216347237,0.34519372823186767,2485.3948432694474,3976.631749231116,5361.302578365276,10722.605156730551,17156.168250768882,6603.999999999999,13207.999999999998,21132.8,1.179285714285714,2.8799999864590227,8.639999959377068,8.639999959377068,8.639999959377068,2.1423632632006675,3578.9685574806663,2721.0556589765083,270.74140105870833,104.37783972953227,482.79365771591745,7157.937114961333,5442.111317953017,541.4828021174167,208.75567945906454,965.5873154318349,1889.621994284842,62.671620910106675,24.161537088029746,111.75779166339862,2088.212943946377,3023.3951908557474,100.27459345617069,38.6584593408476,178.8124666614378,11072.0,-0.47281364777342677,87.3778373627196
54,54,2025,4NB,4,NB,PM-Peak,2,Peak,PM,1.6,65,5600.0,1,6,70,3600,1,5,0.5,0,4945.0,135.0,32.0,246.0,8.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,5192.25,141.75,33.6,258.3,8.4,5634.3,6208.0,1.0,0.776,6208.0,0.0,1.0,0.0,4153.8,113.4,26.880000000000003,206.64000000000001,6.720000000000001,4507.4400000000005,1.799972322166803,5.399916966500409,5.399916966500409,5.399916966500409,5.399916966500409,0.23365146299628048,0.23349575396185415,0.23348514505473472,0.2335071841556653,41.00268089232258,123.00804267696773,123.00804267696773,123.00804267696773,43.23936475934663,69.69660621579732,2.219055831873998,1.3773984877077243,2.2201991295269576,-0.8428006418192333,0.5202932368227167,970.5414469939499,4221.70855300605,26.478418499274262,115.27158150072574,6.27608069907127,27.323919300928733,48.251924533926676,210.04807546607333,1051.547870726222,4582.752129273777,9165.504258547555,1213.5607181907665,0.33710019949743514,2427.121436381533,3883.3942982104527,5304.839281809233,10609.678563618467,16975.48570178955,6518.4,13036.8,20858.88,1.164,2.8799557154668847,8.639867146400654,8.639867146400654,8.639867146400654,2.0772955419553742,3495.0011264195955,2795.1163873677265,228.770018080527,54.224503440065114,416.8902175312768,6990.002252839191,5590.232774735453,457.540036161054,108.44900688013023,833.7804350625536,1941.0828939878998,52.956836998548525,12.55216139814254,96.50384906785335,2103.095741452444,3105.73263038064,84.73093919767764,20.083458237028065,154.40615850856537,11268.6,-0.37960587886493,128.14221296377704
55,55,2025,4NB,4,NB,PM-Late,5,OP,PM,1.6,65,5726.799159113763,1,6,70,3600,1,5,0.5,0,2663.0,49.0,13.0,229.0,26.0,1.0,3.6,1.8,0.48248063705786837,0.48248063705786837,3.283,0.592,2663.0,49.0,13.0,229.0,26.0,2980.0,3614.0,1.0,0.45175,3614.0,0.0,1.0,0.0,2130.4,39.2,10.4,183.20000000000002,20.8,2384.0,0.6408457749957227,1.922537324987168,1.922537324987168,1.922537324987168,1.922537324987168,0.18874983387010585,0.18870716736274137,0.1887053345184489,0.18871632981813685,44.9498028462764,134.8494085388292,134.8494085388292,134.8494085388292,63.4638468433337,69.99497775909954,0.9971950319386688,1.3715269734123137,1.5126722500289773,-0.14114527661666365,0.025024421174130375,402.11264607687355,2260.8873539231263,7.397320960619463,41.60267903938054,1.9625354789918685,11.03746452100813,34.57283162268268,194.42716837731732,446.04533413916755,2533.9546658608324,12669.773329304162,533.9107102637556,0.14830853062882102,2669.553551318778,4271.285682110045,3080.0892897362446,15400.446448681223,24640.714317889957,3614.0,18070.0,28912.0,0.631068053826996,1.0253532399931564,3.076059719979469,3.076059719979469,3.076059719979469,0.7670844120762396,547.4470766359891,412.30750449714367,22.754601042721358,6.0368763359574995,106.3480947601666,2737.2353831799455,2061.5375224857185,113.7730052136068,30.1843816797875,531.740473800833,2010.5632303843677,36.986604803097315,9.812677394959342,172.8641581134134,2230.226670695838,3216.9011686149884,59.17856768495571,15.700283831934948,276.5826529814614,14900.0,-0.09330856476937407,272.4196474825843
56,56,2025,4SB,4,SB,Night,6,OP,NT,1.6,65,5600.0,1,6,70,3600,1,5,0.5,0,1028.0,30.0,6.0,198.0,33.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.286,0.708,1028.0,30.0,6.0,198.0,33.0,1295.0,1829.0,1.0,0.228625,1829.0,0.0,1.0,0.0,822.4000000000001,24.0,4.800000000000001,158.4,26.400000000000002,1036.0,0.6061170891315133,1.81835126739454,1.81835126739454,1.81835126739454,1.81835126739454,0.10766323015382756,0.10764046378649064,0.10763623860460608,0.10765505480679469,64.28533730896886,192.8560119269066,192.8560119269066,192.8560119269066,64.952649518121,69.99999149808433,0.6620444470715787,1.3714287379967354,1.4779997538548009,-0.1065710158580655,0.0007536738522067044,88.5422404785078,939.4577595214922,2.5833711308757756,27.416628869124224,0.5166539453021093,5.483346054697891,17.05256068139628,180.94743931860373,108.69482623608195,1186.305173763918,7117.831042583508,148.9999977512303,0.041388888264230636,893.9999865073818,1430.399978411811,1680.0000022487698,10080.00001349262,16128.000021588192,1829.0,10974.000000000002,17558.4,0.3266071428571429,0.9697873426104213,2.909362027831264,2.909362027831264,2.909362027831264,0.8308716067260086,144.49831186812438,85.86714410242496,7.515961871965493,1.5031333699911678,49.61207252374276,866.9898712087463,515.2028646145498,45.09577123179295,9.018800219947007,297.67243514245655,531.2534428710468,15.500226785254654,3.0999236718126557,102.31536408837768,652.1689574164918,850.0055085936749,24.800362856407446,4.95987787490025,163.7045825414043,7770.0,-0.07210489418561504,341.24686768797903
57,57,2025,4SB,4,SB,AM-Early,1,OP,AM,1.6,65,5600.0,1,6,70,3600,1,5,0.5,0,2122.0,136.0,31.0,263.0,30.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.13,0.715,2122.0,136.0,31.0,263.0,30.0,2582.0,3502.0,1.0,0.43775,3502.0,0.0,1.0,0.0,1697.6000000000001,108.80000000000001,24.8,210.4,24.0,2065.6,0.6589013087848171,1.9767039263544515,1.9767039263544515,1.9767039263544515,1.9767039263544515,0.17585281254932303,0.17581766143099456,0.17581119963094075,0.17582547892356223,44.522284937034236,133.56685481110273,133.56685481110273,133.56685481110273,63.43333259458972,69.99705106691748,1.0401804017295369,1.371486348878092,1.5133999125278168,-0.14191356364972485,0.025533784923318016,298.5277345837308,1823.4722654162692,19.12896156369221,116.87103843630778,4.360117750847331,26.63988224915267,36.993680765517496,226.0063192344825,359.0104946637879,2222.989505336212,2222.989505336212,479.976014823902,0.13332667078441723,479.976014823902,767.9616237182432,3022.023985176098,3022.023985176098,4835.238376281757,3502.0,3502.0,5603.200000000001,0.6253571428571428,1.0542420940557073,3.1627262821671227,3.1627262821671227,3.1627262821671227,0.8809124776393047,506.01091896446366,314.7205040412588,60.49966948805406,13.789859003948255,117.00088643120255,506.01091896446366,314.7205040412588,60.49966948805406,13.789859003948255,117.00088643120255,298.5277345837308,19.12896156369221,4.360117750847331,36.993680765517496,359.0104946637879,477.6443753339693,30.60633850190754,6.97618840135573,59.18988922482799,2582.0,-0.09377135711121327,278.5785763555919
58,58,2025,4SB,4,SB,AM-Peak,1,Peak,AM,1.6,65,5600.0,1,6,70,3600,1,5,0.5,0,3305.0,160.0,75.0,234.0,16.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.13,0.715,3470.25,168.0,78.75,245.70000000000002,16.8,3979.5,4760.0,1.0,0.595,4760.0,0.0,1.0,0.0,2776.2000000000003,134.4,63.0,196.56000000000003,13.440000000000001,3183.6000000000004,1.6165737801543938,4.849721340463182,4.849721340463182,4.849721340463182,4.849721340463182,0.15557850825344258,0.15543556073855982,0.15542264618774676,0.15544677779492438,47.21212890781036,141.6363867234311,141.6363867234311,141.6363867234311,55.82777110319158,69.98976443634491,2.2762356824174947,1.3716291342473537,1.7195742925604967,-0.347945158313143,0.16985585094619376,431.9170546132073,3038.3329453867927,20.89053936326244,147.10946063673757,9.791626709828046,68.95837329017195,30.554618643370343,215.14538135662968,493.1538393296682,3486.3461606703318,3486.3461606703318,615.6274087625898,0.17100761354516383,615.6274087625898,985.0038540201436,4382.37259123741,4382.37259123741,7011.796145979857,4998.0,4998.0,7996.800000000001,0.8925,2.5865180482470302,7.759554144741092,7.759554144741092,7.759554144741092,2.018045988859692,1592.3314037599905,1117.161257102759,162.10127130208,75.97865762000379,237.09021773514777,1592.3314037599905,1117.161257102759,162.10127130208,75.97865762000379,237.09021773514777,431.9170546132073,20.89053936326244,9.791626709828046,30.554618643370343,493.1538393296682,691.0672873811318,33.42486298121991,15.666602735724874,48.88738982939255,3979.5,-0.20234377765385317,278.76354790938285
59,59,2025,4SB,4,SB,AM-Shoulder,3,OP,AM,1.6,65,6191.504283904025,1,6,70,3600,1,5,0.5,0,3542.0,205.0,77.0,323.0,15.0,1.0,3.6,1.8,0.459582089689469,0.459582089689469,3.13,0.715,3542.0,205.0,77.0,323.0,15.0,4162.0,5402.0,1.0,0.67525,5402.0,0.0,1.0,0.0,2833.6000000000004,164.0,61.6,258.40000000000003,12.0,3329.6000000000004,1.2499136018027204,3.749740805408161,3.749740805408161,3.749740805408161,3.749740805408161,0.1506850754358726,0.15057717054727807,0.15056301292356233,0.15059022218249313,47.91130717070916,143.7339215121275,143.7339215121275,143.7339215121275,53.91812463102021,69.98701587575334,1.5075042749214074,1.3716830014645434,1.780477356305698,-0.40879435484115456,0.21248799556783457,426.98122975508863,3115.018770244911,24.694655969753605,180.3053440302464,9.27468159609144,67.72531840390856,38.912513411956226,284.08748658804376,499.86308073288996,3662.13691926711,10986.41075780133,645.6267826884924,0.17934077296902567,1936.8803480654774,3099.008556904764,4756.373217311508,14269.119651934523,22830.59144309524,5402.0,16206.0,25929.600000000006,0.8724858697172366,1.9998617628843527,5.9995852886530585,5.9995852886530585,5.9995852886530585,1.6143974789802442,1291.1643157927615,853.9034348565403,148.15769466448216,55.644243260851475,233.4589430108874,3873.4929473782845,2561.7103045696213,444.4730839934465,166.93272978255442,700.3768290326622,1280.943689265266,74.08396790926082,27.82404478827432,116.73754023586868,1499.5892421986696,2049.5099028244254,118.53434865481732,44.51847166123892,186.7800643773899,12486.0,-0.22959817679982159,183.45364905370084
60,60,2025,4SB,4,SB,MD,4,OP,MD,1.6,65,8981.590586543254,1,6,70,3600,1,5,0.5,0,4212.0,197.0,75.0,418.0,15.0,1.0,3.6,1.8,0.35766542942615004,0.35766542942615004,3.133,0.708,4212.0,197.0,75.0,418.0,15.0,4917.0,6327.0,1.0,0.790875,6327.0,0.0,1.0,0.0,3369.6000000000004,157.60000000000002,60.0,334.40000000000003,12.0,3933.6000000000004,0.860524882621681,2.581574647865043,2.581574647865043,2.581574647865043,2.581574647865043,0.1337550274636107,0.13366746237143873,0.13365860992140324,0.1336834973906405,50.31862406210809,150.95587218632426,150.95587218632426,150.95587218632426,61.18834854799804,69.98413077994468,1.1338951644387898,1.371739549096617,1.5689261481651955,-0.19718659906857838,0.06440214986948294,450.7009405413827,3761.299059458617,21.065992069738748,175.93400793026126,8.019516595284195,66.98048340471581,44.70376152743019,373.2962384725698,524.4902107338359,4392.509789266164,17570.039157064657,672.0687511187421,0.18668576419965058,2688.2750044749682,4301.2400071599495,5654.9312488812575,22619.72499552503,36191.55999284005,6327.0,25308.0,40492.799999999996,0.7044409271426246,1.3768398121946896,4.130519436584069,4.130519436584069,4.130519436584069,1.1026552475802882,925.3310130722484,620.5429983309673,87.01348969498176,33.124769168829864,184.64975587746952,3701.3240522889937,2482.171993323869,348.05395877992703,132.49907667531946,738.5990235098781,1802.8037621655308,84.26396827895499,32.07806638113678,178.81504610972075,2097.9608429353434,2884.4860194648495,134.822349246328,51.32490620981885,286.1040737755532,19668.0,-0.1256825245083596,261.8407802618689
61,61,2025,4SB,4,SB,PM-Shoulder,2,OP,PM,1.6,65,5600.0,1,6,70,3600,1,5,0.5,0,4270.0,138.0,39.0,286.0,8.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,4270.0,138.0,39.0,286.0,8.0,4741.0,5683.0,1.0,0.710375,5683.0,0.0,1.0,0.0,3416.0,110.4,31.200000000000003,228.8,6.4,3792.8,1.7999430316675096,5.399829095002529,5.399829095002529,5.399829095002529,5.399829095002529,0.16054306960871723,0.16037240457386978,0.16035925809736995,0.16039205898907719,47.983546408416785,143.95063922525034,143.95063922525034,143.95063922525034,43.89886670877469,69.97655683434016,1.7490507354105915,1.3718880199731283,2.186844608924975,-0.8149565889518469,0.4969450724013288,548.415125783378,3721.5848742166218,17.705113464955225,120.29488653504478,5.003208852637943,33.99679114736206,36.69770309670086,249.30229690329912,607.8211511976721,4133.1788488023285,8266.357697604657,726.6332020262602,0.2018425561184056,1453.2664040525203,2325.226246484033,4956.366797973739,9912.733595947479,15860.373753515967,5682.999999999999,11365.999999999998,18185.6,1.0148214285714283,2.8799088506680155,8.639726552004047,8.639726552004047,8.639726552004047,2.1517815988935034,2092.637389704667,1579.3855745837634,152.96733890941803,43.226356369357745,317.0581198421276,4185.274779409334,3158.771149167527,305.93467781883606,86.45271273871549,634.1162396842552,1096.830251566756,35.41022692991045,10.006417705275886,73.39540619340173,1215.6423023953441,1754.9284025068098,56.656363087856725,16.01026832844142,117.43264990944277,9482.0,-0.37266323616494595,132.5182020295706
62,62,2025,4SB,4,SB,PM-Peak,2,Peak,PM,1.6,65,5600.0,1,6,70,3600,1,5,0.5,0,3330.0,80.0,18.0,227.0,6.0,1.0,3.6,1.8,0.4891304347826087,0.4891304347826087,3.283,0.592,3496.5,84.0,18.900000000000002,238.35000000000002,6.300000000000001,3844.05,4323.0,1.0,0.540375,4323.0,0.0,1.0,0.0,2797.2000000000003,67.2,15.120000000000003,190.68000000000004,5.040000000000001,3075.2400000000002,1.2892584057583958,3.867775217275187,3.867775217275187,3.867775217275187,3.867775217275187,0.17305632857810954,0.17294916553883283,0.17294270913141782,0.17296447349447,46.57312551919883,139.71937655759652,139.71937655759652,139.71937655759652,60.02817219916738,69.98889698067428,1.945657076680018,1.3716461344791309,1.5992490939334576,-0.22760295945432674,0.08562821190726642,484.07316229868803,3012.426837701312,11.622183924209567,72.37781607579043,2.614893762067038,16.285106237932965,32.980865805925546,205.3691341940745,531.2911057908902,3312.75889420911,6625.51778841822,625.7269927752944,0.1738130535486929,1251.4539855505889,2002.3263768809422,3913.423007224706,7826.846014449412,12522.95362311906,4539.150000000001,9078.300000000001,14525.280000000002,0.8105625000000001,2.0628134492134333,6.1884403476403,6.1884403476403,6.1884403476403,1.5184214009089552,1290.7580562327544,998.5526295930108,71.92319192427496,16.18211406196859,204.10012065349997,2581.5161124655087,1997.1052591860216,143.84638384854992,32.36422812393718,408.20024130699994,968.1463245973761,23.244367848419135,5.229787524134076,65.96173161185109,1062.5822115817805,1549.0341193558017,37.19098855747062,8.367660038614522,105.53877057896176,7688.1,-0.14231864211629622,339.8703801170333
63,63,2025,4SB,4,SB,PM-Late,5,OP,PM,1.6,65,10400.0,1,6,70,3600,1,5,0.5,0,3693.0,55.0,10.0,251.0,24.0,1.0,3.6,1.8,0.3214285714285714,0.3214285714285714,3.283,0.592,3693.0,55.0,10.0,251.0,24.0,4033.0,4713.0,1.0,0.589125,4713.0,0.0,1.0,0.0,2954.4,44.0,8.0,200.8,19.200000000000003,3226.4,0.5003421096321593,1.501026328896478,1.501026328896478,1.501026328896478,1.501026328896478,0.13495435028243988,0.1349119315250175,0.13491030747182683,0.13491900842795146,51.22658417897757,153.6797525369327,153.6797525369327,153.6797525369327,64.71443014498429,69.9963450287599,0.6805040740588784,1.3715001827674829,1.4834403978359145,-0.11194021506843166,0.004562124638986343,398.70913247444037,3294.2908675255594,5.9361249871007695,49.06387501289923,1.0792824597746147,8.920717540225386,27.091736892332655,223.90826310766735,432.8162768136484,3600.183723186351,18000.918615931754,501.0305654920645,0.13917515708112904,2505.1528274603224,4008.244523936516,4211.969434507935,21059.847172539674,33695.75547606348,4713.0,23564.999999999996,37704.0,0.4531730769230769,0.8005473754114549,2.401642126234365,2.401642126234365,2.401642126234365,0.5791988507780356,401.09870420558934,319.1855495549913,14.256447835613635,2.592050221500561,65.06465659348379,2005.4935210279468,1595.9277477749565,71.28223917806818,12.960251107502804,325.32328296741895,1993.5456623722018,29.680624935503847,5.396412298873074,135.45868446166327,2164.0813840682417,3189.673059795523,47.488999896806156,8.634259678196917,216.73389513866124,20165.0,-0.07545986696313062,268.18357066383436
