,Unnamed: 0,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,HOV3,Corridor PCE,InScopeLights,InScopeHeavies,InScopeVeh,CaptureRateLights,CaptureRateHeavies,TollLights,TollHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours,GPVehDay,RevenuePerHourLights,RevenuePerHourHeavies,RevenuePerDayLights,RevenuePerDayHeavies
116,116,MD,5,OP,MD,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.340622372,3.353,0.708,7644.5,754.0,8398.5,458.67,9906.5,5892.3806,618.28,6886.77,0.117451635,0.113723452,4.749999906,12.9377085,76.39327684,208.0745193,21.86402722,69.7526082,692.069735512281,6493.760264487719,70.31293590256,683.68706409744,762.382671414841,7177.447328585159,903.008543219961,8544.821456780039,18.5249996334,50.457063149999996,5.505134894168561,16368.375843749613,81841.87921874806,3460.348677561405,351.5646795128,3811.913357074205,41992.5,35887.236642925796,12820.59159665224,3547.784247097372,64102.95798326121,17738.921235486858
117,117,PM-Shoulder,1,OP,PM,1,NB,1NB,3.9,65,9600,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.299334812,0.299334812,3.502,0.592,10724.1,705.8,11429.9,643.446,12841.5,8266.13628,578.756,9372.518,0.15043266,0.123585131,4.749999975,14.24999922,67.12856773,201.3856932,17.73293653,66.7028823,1243.4968685229048,8837.157131477095,71.525636077036,634.274363922964,1315.022504599941,9471.43149540006,1458.073776754013,10739.980223245988,18.5249999025,55.574996958,5.266716218526724,27010.816375546157,27010.816375546157,1243.4968685229048,71.525636077036,1315.022504599941,11429.9,9471.43149540006,23035.779368145868,3975.037007400291,23035.779368145868,3975.037007400291
118,118,PM-Peak,3,Peak,PM,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.340622372,3.502,0.592,8867.355,603.96,9471.315,532.0413,10679.235,6834.957234,495.2472,7766.4783,0.17079584,0.150022713,4.749999914,14.24999729,62.12938189,186.3881136,19.49063191,68.01908717,1167.3822621451066,7167.931437854893,74.2983285496536,529.6616714503464,1241.6805906947602,7697.5931093052395,1390.2772477940673,8756.916452205933,18.5249996646,55.574989431,5.318450392772449,25754.88483858605,77264.65451575816,3502.14678643532,222.8949856489608,3725.0417720842806,28413.945,23092.77932791572,21625.756014698087,4129.128823887964,64877.268044094264,12387.386471663893
119,119,PM-Late,3,OP,NT,1,NB,1NB,3.9,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.340622372,3.506,0.708,5472.0,443.8,5915.8,328.32,6803.4,4217.8176,363.916,4850.956,0.13768058,0.139002016,1.691761853,4.947474041,74.1227017,216.7681827,54.89439559,69.94373996,580.711573502208,4562.968426497792,50.585057654656005,393.214942345344,631.296631156864,4956.183368843136,732.466746466176,5742.613253533824,6.5978712267,19.295148759900002,1.9526382470893329,4807.506394296606,14422.519182889819,1742.134720506624,151.75517296396802,1893.8898934705921,17747.4,14868.550106529408,3831.4601818219003,976.046212474706,11494.380545465701,2928.138637424118
120,120,Night,8,OP,NT,1,SB,1SB,3.9,65,9600,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.299334812,0.299334812,3.506,0.708,2365.5,450.8,2816.3,141.93,3717.9,1823.3274,369.656,2309.366,0.141352465,0.141445347,0.674619281,2.019387427,71.5943176,214.3085274,64.89546222,69.99886218,257.73182249204103,1965.838177507959,52.286121190632,398.513878809368,310.01794368267304,2364.352056317327,414.59018606393704,3161.3798139360633,2.6310151959,7.875610965299999,0.9014213474217678,1089.8814908255074,8719.05192660406,2061.8545799363283,418.288969525056,2480.1435494613843,22530.4,18914.816450538616,678.0963414435613,411.78514938194604,5424.77073154849,3294.2811950555683
121,121,AM-Early,1,OP,AM,1,SB,1SB,3.9,65,10400,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.282229965,0.282229965,3.35,0.715,10355.3,903.8,11259.1,621.318,13066.7,7981.86524,741.116,9232.462,0.125416777,0.098245308,4.749999863,13.87110612,77.2446776,225.5724528,20.86373184,68.49744345,1001.0598128491315,8732.922187150869,72.811169683728,830.988830316272,1073.8709825328594,9563.91101746714,1219.4933219003156,11225.888678099685,18.5249994657,54.097313868,5.368433945104848,22483.52119764074,22483.52119764074,1001.0598128491315,72.811169683728,1073.8709825328594,11259.1,9563.91101746714,18544.6324981639,3938.88869947684,18544.6324981639,3938.88869947684
122,122,AM-Peak,2,Peak,AM,1,SB,1SB,3.9,65,10400,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.282229965,0.282229965,3.35,0.715,9988.125,885.675,10873.8,599.2875,12645.15,7698.84675,726.2535,8916.516,0.128577313,0.09917577,4.749999996,14.24999803,74.82843092,224.4852619,23.9595077,68.65796337,989.8970283137827,8398.940471686217,72.026750077695,813.648249922305,1061.9237783914778,9212.588721608523,1205.9772785468676,10839.885221453133,18.524999984399997,55.574992317,5.394353195407557,22340.728516256808,44681.457032513616,1979.7940566275654,144.05350015539,2123.8475567829555,21747.6,18425.177443217046,18337.84243407043,4002.886082186379,36675.68486814086,8005.772164372758
123,123,AM-Shoulder,1,OP,AM,1,SB,1SB,3.9,65,10400,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.282229965,0.282229965,3.35,0.715,8374.2,1330.2,9704.4,502.452,12364.8,6454.83336,1090.764,7957.608,0.102615648,0.104606212,4.749999984,12.32278232,86.0154632,223.1473332,24.4263995,69.55790832,662.3669079684173,7209.381092031584,114.100690225968,1216.099309774032,776.4675981943853,8425.480401805617,1004.6689786463213,10857.67902135368,18.524999937599997,48.058851048,5.862808417317656,17753.89500482702,17753.89500482702,662.3669079684173,114.100690225968,776.4675981943853,9704.4,8425.480401805617,12270.346928783234,5483.548076043786,12270.346928783234,5483.548076043786
124,124,MD,5,OP,MD,1,SB,1SB,3.9,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.340622372,3.353,0.708,8577.4,869.7,9447.1,514.644,11186.5,6611.45992,713.154,7746.622,0.176152728,0.162440591,4.749950865,13.58474682,62.20241902,177.8974432,16.30714055,67.33816441,1164.626700970662,6898.129299029338,115.845157234014,753.8548427659861,1280.471858204676,7651.984141795324,1512.162172672704,9159.693827327295,18.524808373499997,52.980512598,5.5492408454704725,27712.022274396964,138560.11137198482,5823.133504853309,579.22578617007,6402.359291023379,47235.5,38259.92070897662,21574.486462142995,6137.535812253969,107872.43231071497,30687.679061269846
125,125,PM-Shoulder,1,OP,PM,1,SB,1SB,3.9,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.340622372,3.502,0.592,9498.0,625.1,10123.1,569.88,11373.3,7321.0584,512.582,8300.942,0.198382755,0.148414399,4.538397225,14.24702157,60.18718792,188.9407476,16.30714022,65.0535898,1452.371734907892,7475.748265092107,76.074549468218,549.025450531782,1528.44628437611,8024.773715623889,1680.595383312546,9122.824616687452,17.6997491775,55.563384123,5.021619455674286,29933.574834446972,29933.574834446972,1452.371734907892,76.074549468218,1528.44628437611,10123.1,8024.773715623889,25706.61542036021,4226.959414086762,25706.61542036021,4226.959414086762
126,126,PM-Peak,3,Peak,PM,1,SB,1SB,3.9,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.340622372,3.502,0.592,9040.185,609.63,9649.815,542.4111,10869.075,6968.174598,499.8966,7912.8483,0.178398268,0.158190606,4.749999606,14.24999101,60.81507967,182.4451391,18.66182713,67.33112552,1243.110279404796,7254.663620595203,79.0789460913396,530.5510539086604,1322.1892254961356,7785.214674503863,1480.3471176788148,8846.316782321184,18.5249984634,55.574964939,5.31818553099361,27423.42567224986,82270.27701674958,3729.330838214388,237.2368382740188,3966.567676488407,28949.445,23355.644023511588,23028.616015810592,4394.809656439269,69085.84804743178,13184.428969317807
127,127,PM-Late,3,OP,NT,1,SB,1SB,3.9,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.340622372,3.506,0.708,4642.1,377.1,5019.2,278.526,5773.4,3578.13068,309.222,4115.744,0.145879802,0.146613372,1.291724809,3.816405765,71.4776527,211.1809914,60.99145454,69.97325222,521.9769951285253,3841.5970048714753,45.33608011658399,331.763919883416,567.3130752451093,4173.360924754891,657.9852354782773,4836.888764521724,5.0377267551,14.883982483499999,1.4934813753202412,3304.358896231463,9913.07668869439,1565.9309853855762,136.008240349752,1701.9392257353281,15057.599999999999,12520.082774264672,2629.577473905674,674.7814223257888,7888.732421717023,2024.3442669773663
128,128,Night,8,OP,NT,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.506,0.708,2025.2,365.7,2390.9,121.512,3122.3,1751.39296,336.444,2199.628,0.137208686,0.137269415,0.628357197,1.882243559,72.43134202,216.9680361,64.94961658,69.99939508,240.30632671125053,1663.3816732887497,46.183471060260004,319.51652893974,286.48979777151055,1982.8982022284897,378.85673989203053,2621.9312601079696,1.9479073107000002,5.8349550329,0.8304894368309862,737.5729275081633,5900.583420065306,1922.4506136900043,369.46776848208003,2291.9183821720844,19127.2,15863.185617827918,468.0944506083077,269.4784768998556,3744.7556048664615,2155.8278151988447
129,129,AM-Early,1,OP,AM,2,NB,2NB,3.1,65,7200,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.326086957,3.35,0.715,8865.6,733.3,9598.9,531.936,11065.5,7666.97088,674.636,8830.988,0.205529627,0.212771838,3.935549803,10.86564161,55.65503652,153.657738,16.30714022,60.59802321,1575.7896651862616,6757.87433481374,143.54354170096798,589.7564582990319,1719.3332068872296,7347.630793112771,2006.4202902891655,8527.143709710836,12.2002043893,33.683488991000004,4.51412870690579,24060.00329643271,24060.00329643271,1575.7896651862616,143.54354170096798,1719.3332068872296,9598.9,7347.630793112771,19224.955989819005,4835.047306613705,19224.955989819005,4835.047306613705
130,130,AM-Peak,2,Peak,AM,2,NB,2NB,3.1,65,6300,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.355731225,3.35,0.715,8551.2,718.515,9269.715,513.072,10706.745,7395.07776,661.0338,8528.1378,0.197700129,0.207867515,4.733707089,12.77532374,57.78583978,155.952364,16.30714022,63.23164889,1462.0078271170312,6576.120172882969,137.407453337007,581.107546662993,1599.415280454038,7157.227719545962,1874.2301871280522,8319.442812871948,14.6744919759,39.603503593999996,5.424570855421378,26896.038699806413,53792.07739961283,2924.0156542340624,274.814906674014,3198.830560908076,18539.43,14314.455439091924,21454.222127731868,5441.816572074544,42908.444255463735,10883.633144149087
131,131,AM-Shoulder,1,OP,AM,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.35,0.715,7169.5,1079.2,8248.7,430.17,10407.1,6200.1836,992.864,7588.804,0.096406451,0.103763882,3.99589329,10.87845564,79.89168566,217.4978398,27.65419646,69.78322893,597.7376964244037,6141.592303575596,103.023422938048,976.176577061952,700.7611193624517,7117.768880637548,906.8079652385477,9070.12203476145,12.387269199,33.723212484,5.007743280374236,10878.618538568022,10878.618538568022,597.7376964244037,103.023422938048,700.7611193624517,8248.7,7117.768880637548,7404.337755999229,3474.2807825687923,7404.337755999229,3474.2807825687923
132,132,MD,5,OP,MD,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.353,0.708,7343.4,705.6,8049.0,440.604,9460.2,6350.57232,649.152,7405.08,0.112774866,0.104887332,2.374999823,7.120145285,70.42008598,211.1163287,38.08537719,69.75164594,716.1849424113092,6186.6110575886905,68.08782134246401,637.512178657536,784.2727637537732,6824.123236246227,920.4484064387012,8099.147593561298,7.362499451300001,22.0724503835,2.7869567739391945,6775.776303834736,33878.88151917368,3580.924712056546,340.43910671232004,3921.363818768866,40245.0,34120.61618123113,5272.911245532587,1502.8650583021492,26364.556227662935,7514.325291510746
133,133,PM-Shoulder,1,OP,PM,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.502,0.592,8131.6,507.1,8638.7,487.896,9652.9,7032.20768,466.532,7947.604,0.123474593,0.114891429,2.37499997,7.123684098,67.98131616,203.906285,37.25734678,69.51728699,868.2989811794743,6775.4050188205265,53.600528154228,453.499471845772,921.8995093337022,7228.904490666298,1029.1005656421582,8135.903434357842,7.362499907000001,22.0834207038,2.651095113474327,7576.534181357768,7576.534181357768,868.2989811794743,53.600528154228,921.8995093337022,8638.7,7228.904490666298,6392.851168182075,1183.6830131756935,6392.851168182075,1183.6830131756935
134,134,PM-Peak,3,Peak,PM,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.502,0.592,7739.655,494.55,8234.205,464.3793,9223.305,6693.253644,454.986,7575.4686,0.137252177,0.130016757,2.374999949,7.124998888,64.94887731,194.8466057,42.78639525,69.42532418,918.663633852183,6356.612066147817,59.155804200402,435.39419579959804,977.819438052585,6792.006261947416,1096.131046453389,7662.794653546611,7.362499841900001,22.0874965528,2.66236384897239,8070.264480350469,24210.793441051406,2755.990901556549,177.467412601206,2933.458314157755,24702.614999999998,20376.018785842247,6763.660858995978,1306.603621354491,20290.98257698793,3919.8108640634728
135,135,PM-Late,3,OP,NT,2,NB,2NB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.506,0.708,3974.3,305.9,4280.2,238.458,4892.0,3436.97464,281.428,3937.784,0.13198094,0.132325245,0.989465314,2.944372133,74.13630823,220.6089256,64.23833806,69.9892775,453.61514374336156,3282.2268562566387,37.24002904986,268.65997095013995,490.8551727932215,3550.8868272067784,565.3352308929416,4088.206769107059,3.0673424734,9.1275536123,1.1377795027148812,1731.3033586576657,5193.910075972997,1360.8454312300846,111.72008714958,1472.5655183796646,12840.599999999999,10652.660481620336,1391.3929969814592,339.91036167620655,4174.178990944378,1019.7310850286196
136,136,Night,8,OP,NT,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.506,0.708,2233.5,369.1,2602.6,134.01,3340.8,1931.5308,339.572,2394.392,0.134756204,0.134834794,0.664024114,1.988202081,73.04617762,218.7127836,64.92325083,69.99912656,260.2857585170832,1839.2042414829168,45.786120668168,323.313879331832,306.0718791852512,2162.5181208147487,397.6441205215872,2809.145879478413,2.0584747534,6.1634264511,0.8621114794403758,817.9910497964279,6543.928398371423,2082.2860681366656,366.288965345344,2448.5750334820095,20820.8,17300.14496651799,535.7916625769848,282.1993872194431,4286.333300615878,2257.595097755545
137,137,AM-Early,1,OP,AM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.35,0.715,6063.4,501.5,6564.9,363.804,7567.9,5243.62832,461.38,6039.708,0.113736072,0.114727878,1.481766677,4.350821393,69.1374961,203.0042258,54.99559032,69.92292011,596.389688144759,5103.2063118552405,52.93314835164,448.56685164836,649.3228364963991,5551.773163503601,755.189133199679,6448.90686680032,4.5934766987,13.487546318300002,1.7156535671183988,3453.4404260041,3453.4404260041,596.389688144759,52.93314835164,649.3228364963991,6564.9,5551.773163503601,2739.5021358379104,713.9382901661899,2739.5021358379104,713.9382901661899
138,138,AM-Peak,2,Peak,AM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.35,0.715,7315.245,613.2,7928.445,438.9147,9154.845,6326.223876,564.144,7294.1694,0.133466246,0.126112187,2.37499833,7.124986084,65.18555939,195.5564337,43.06173174,69.55589288,844.3373520852896,6031.99294791471,71.145433622928,542.0545663770721,915.4827857082175,6574.047514291782,1057.7736529540734,7658.156647045927,7.362494823,22.0874568604,2.7441368258161694,7787.851079554346,15575.702159108692,1688.6747041705792,142.290867245856,1830.965571416435,15856.89,13148.095028583564,6216.429383593472,1571.4216959608739,12432.858767186945,3142.8433919217478
139,139,AM-Shoulder,1,OP,AM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.35,0.715,6136.9,923.7,7060.6,368.214,8908.0,5307.19112,849.804,6495.752,0.108793829,0.110206772,2.179255785,6.364913629,71.38119083,208.4817751,43.39055,69.86945494,577.3896431795985,5191.296356820401,93.65415567268799,830.045844327312,671.0437988522865,6021.342201147713,858.3521101976625,7681.433889802338,6.755692933500001,19.7312322499,2.7634266721835856,5748.579029050597,5748.579029050597,577.3896431795985,93.65415567268799,671.0437988522865,7060.6,6021.342201147713,3900.6671323045002,1847.9118967460963,3900.6671323045002,1847.9118967460963
140,140,MD,5,OP,MD,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.353,0.708,8189.1,772.0,8961.1,491.346,10505.1,7081.93368,710.24,8244.212,0.08534652,0.106220476,4.749999996,11.15154463,90.32433329,212.05386,25.93631231,69.79651316,604.4183944587936,7093.335605541206,75.44203087424,696.55796912576,679.8604253330336,7789.893574666966,830.7444870815136,9183.009512918487,14.724999987599999,34.569788353,5.4603598138765586,11508.075891153916,57540.37945576958,3022.091972293968,377.2101543712,3399.302126665168,44805.5,38949.46787333483,8900.060850910948,2608.0150402429686,44500.304254554736,13040.075201214842
141,141,PM-Shoulder,1,OP,PM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.502,0.592,9375.3,584.7,9960.0,562.518,11129.4,8107.75944,537.924,9163.2,0.104479632,0.110708471,4.749999553,12.70053819,77.79104492,207.9975221,22.12128523,69.3745871,847.0957226357261,7965.686277364273,59.552743554204,525.1472564457961,906.6484661899301,8490.83353381007,1025.753953298338,9541.128046701662,14.724998614300002,39.371668389,5.272226641252598,14818.174212861803,14818.174212861803,847.0957226357261,59.552743554204,906.6484661899301,9960.0,8490.83353381007,12473.483341990526,2344.690870871277,12473.483341990526,2344.690870871277
142,142,PM-Peak,3,Peak,PM,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.502,0.592,8876.49,576.975,9453.465,532.5894,10607.415,7676.388552,530.817,8697.1878,0.106098114,0.110775792,4.749997557,12.89529116,76.6017191,207.9583114,26.63297009,69.5117531,814.4503476983909,7529.450252301609,58.801673582064,518.173326417936,873.252021280455,8047.623578719545,990.855368444583,9083.970231555417,14.724992426700002,39.975402596,5.298472549329686,14343.395776543575,43030.187329630724,2443.351043095173,176.405020746192,2619.7560638413647,28360.395,24142.870736158635,11992.77520178199,2350.620574761586,35978.32560534597,7051.861724284758
143,143,PM-Late,3,OP,NT,2,SB,2SB,3.1,65,9000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.279503106,0.279503106,3.506,0.708,6484.9,499.3,6984.2,389.094,7982.8,5608.14152,459.356,6425.464,0.113832683,0.115406012,1.951090938,5.670372023,80.87810258,235.0525653,51.98846772,69.89029124,638.3897958652982,5457.416204134702,53.012444048272,446.287555951728,691.4022399135702,5903.70376008643,797.4271280101142,6796.278871989885,6.0483819078000005,17.5781532713,2.236262389632853,4793.086158202545,14379.258474607635,1915.1693875958945,159.037332144816,2074.2067197407105,20952.6,17711.11128025929,3861.225291435805,931.8608667667407,11583.675874307415,2795.582600300222
144,144,Night,8,OP,NT,3,NB,3NB,3.7,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.506,0.708,2254.8,407.1,2661.9,135.288,3476.1,1865.17056,358.248,2342.472,0.146625336,0.14672288,0.738158834,2.209381787,70.4183283,210.7689631,64.80963754,69.9987254,273.48126005730813,1846.030739942692,52.56317831424,354.53682168576,326.04443837154815,2200.567561628452,431.17079500002814,2909.6412049999717,2.7311876858,8.1747126119,0.9753417002521667,1176.6175264525536,9412.94021162043,2187.850080458465,420.50542651392,2608.3555069723852,21295.2,17604.540493027616,746.9286497655875,429.6888766869663,5975.4291981247,3437.5110134957304
145,145,AM-Early,1,OP,AM,3,NB,3NB,3.7,65,8000,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.317398119,3.35,0.715,9868.7,816.2,10684.9,592.122,12317.3,8163.38864,718.256,9402.712,0.181533955,0.204192825,4.518692172,11.24315944,63.50762925,158.0161635,16.30714022,61.1479188,1481.9322260212712,7794.645773978728,146.6627217132,669.5372782868001,1628.5949477344711,8464.18305226553,1921.920391160871,9803.257608839129,16.7191610364,41.599689928,5.124262435476589,30877.787279146025,30877.787279146025,1481.9322260212712,146.6627217132,1628.5949477344711,10684.9,8464.18305226553,24776.663531880353,6101.123747265672,24776.663531880353,6101.123747265672
146,146,AM-Peak,2,Peak,AM,3,NB,3NB,3.7,65,7200,1,6,70,3600,1,6,2040,0.5,0,4.75,2.375,0.3,0.340909091,3.35,0.715,9518.04,799.89,10317.93,571.0824,11917.71,7873.322688,703.9032,9079.7784,0.196369705,0.186053741,4.749999947,13.23159407,59.71918412,166.3536866,16.30714022,61.14599416,1546.0820536123672,7400.875546387633,130.9638236618712,668.9261763381288,1677.0458772742384,8069.801722725762,1938.973524597981,9407.65407540202,17.574999803900003,48.956898059000004,5.412344377852142,33583.974353481746,67167.94870696349,3092.1641072247344,261.9276473237424,3354.0917545484767,20635.86,16139.603445451525,27172.391789050667,6411.582564431081,54344.783578101335,12823.165128862162
